,0
512,9026512
513,32246031
514,26302879
515,10221430
516,1045101
517,21342677
518,22867630
519,13992748
520,37482695
521,11211248
522,3060628
523,37312228
524,17256191
525,23565104
526,26753181
527,37090415
528,36270493
529,26439476
530,36799779
531,15700814
532,32479459
533,4252686
534,37338993
535,25844803
536,36463934
537,1939449
538,23894092
539,37261266
540,5789035
541,31658983
542,27252118
543,3948651
544,1130917
545,22319593
546,36478503
547,24242609
548,1027161
549,24278847
550,26789801
551,28220544
552,19963295
553,19411860
554,25480144
555,14353911
556,29636347
557,71991
558,217902
559,35060970
560,27391451
561,21184515
562,30537680
563,30030609
564,30253704
565,29569867
566,11362749
567,4080303
568,30940710
569,3535306
570,7121169
571,25008620
572,7661160
573,10076185
574,30285078
575,5723023
576,4931189
577,18841568
578,29160860
579,35373668
580,16236769
581,21656592
582,12357915
583,614338
584,29076945
585,18579509
586,11993675
587,37272041
588,20254044
589,5354203
590,20304776
591,16432185
592,24355820
593,5659225
594,671296
595,33728377
596,19959081
597,4780216
598,8292193
599,12398687
600,19514128
601,17513419
602,28407913
603,5459043
604,23592559
605,33587920
606,6345044
607,15336723
608,32053180
609,12472818
610,27800958
611,32846431
612,35227007
613,34617292
614,4627226
615,13217578
616,10390640
617,11510800
618,1637908
619,8877937
620,12766422
621,9182273
622,6025730
623,4830478
624,27611804
625,4783909
626,32761546
627,15500467
628,33865362
629,9040250
630,16987913
631,37069852
632,31081082
633,10068755
634,358401
635,26102803
636,14399060
637,32734514
638,28690514
639,4103292
640,1850883
641,3660512
642,16644763
643,35810739
644,4685606
645,33234392
646,16007941
647,5649870
648,6760368
649,28847005
650,5364680
651,16688405
652,12564396
653,31398978
654,2069192
655,9069617
656,6748030
657,5695120
658,19194965
659,21872947
660,33697934
661,14061049
662,19827679
663,8504023
664,25536930
665,933464
666,13228373
667,29731279
668,6785879
669,31746549
670,13365300
671,36184911
672,7314427
673,18385562
674,36485393
675,3015021
676,16515781
677,14068570
678,35815412
679,31581383
680,15649951
681,14422080
682,25115602
683,30688668
684,18101888
685,29108429
686,19311016
687,7628665
688,34791851
689,20073699
690,32636902
691,12532651
692,6666880
693,7542689
694,30638014
695,31920965
696,36725287
697,12740312
698,35916685
699,2380076
700,31706742
701,36243061
702,22821928
703,21293687
704,9451492
705,35700450
706,35109084
707,9086823
708,22947873
709,9178433
710,11509571
711,5548789
712,29976284
713,24541469
714,13483790
715,10491753
716,26569140
717,14416675
718,2886450
719,22440994
720,29202556
721,13832107
722,18622314
723,2995833
724,383342
725,23290439
726,36994884
727,14238
728,36134248
729,26813172
730,36617950
731,5596275
732,25735357
733,17012324
734,13818431
735,4882942
736,13299074
737,27483357
738,27205077
739,14692568
740,34440458
741,27406190
742,18264409
743,17681560
744,6775439
745,22554527
746,36151034
747,21110330
748,24341409
749,30387486
750,13776531
751,37590388
752,35679857
753,16279899
754,7535494
755,18126267
756,16556446
757,33390333
758,13960104
759,32011304
760,24874551
761,20687474
762,9231551
763,20123709
764,23491854
765,30165648
766,18400031
767,28260291
768,6597205
769,26100319
770,28238134
771,1939663
772,34563363
773,11862811
774,9131026
775,5183640
776,29517243
777,12373801
778,28433178
779,12825120
780,17989201
781,23601520
782,35273875
783,25948327
784,15785311
785,839004
786,4620181
787,36472036
788,590995
789,3657128
790,35384382
791,26775940
792,20731255
793,27652037
794,27991793
795,15333990
796,26471281
797,33891030
798,32264324
799,31098356
800,21829347
801,26836189
802,7054904
803,26046495
804,17760562
805,10303626
806,33157531
807,16672514
808,32615019
809,14511870
810,22709540
811,37422234
812,5403402
813,20218415
814,4842110
815,3688662
816,24030509
817,11013457
818,28023579
819,7340331
820,4769055
821,22260610
822,36091013
823,3561289
824,23860836
825,11607250
826,19898718
827,470706
828,30667543
829,24280101
830,8665063
831,33174751
832,11166834
833,124830
834,32010563
835,35910899
836,35775128
837,34829313
838,4780836
839,15104778
840,3426679
841,35449420
842,23623038
843,20498257
844,18126192
845,31381921
846,7557746
847,1164464
848,8936550
849,7962055
850,5562896
851,19102963
852,14316201
853,30662812
854,1421621
855,29543954
856,34050751
857,23332187
858,12232350
859,14716225
860,31819346
861,3728112
862,28365981
863,16718991
864,29700393
865,31762419
866,13851315
867,4418414
868,37329313
869,19879084
870,11564258
871,19107728
872,25523539
873,32393813
874,4067229
875,10720418
876,2836054
877,12352863
878,3984120
879,8630086
880,29786887
881,23084347
882,1605795
883,27743824
884,12766618
885,19050381
886,3832303
887,13584576
888,27897095
889,33136442
890,13944088
891,16682253
892,23136762
893,27248314
894,26187475
895,19035605
896,4495387
897,28618285
898,6265918
899,30179653
900,12232640
901,16660860
902,33594281
903,16811734
904,35751170
905,33499248
906,23926006
907,29668687
908,10492827
909,8614996
910,269406
911,28676544
912,4441307
913,16113548
914,28013724
915,31327907
916,36139335
917,32051661
918,35717824
919,21426123
920,13187160
921,24706571
922,9010593
923,8747387
924,2693066
925,29770255
926,26879031
927,18109416
928,29275905
929,16168142
930,8847901
931,32461718
932,34450144
933,17775835
934,3595902
935,25762220
936,24658652
937,23620990
938,34717968
939,30406621
940,24633324
941,33984869
942,28459889
943,25104799
944,9702411
945,26136938
946,14537270
947,13743108
948,13726539
949,19456026
950,6766996
951,23110988
952,35532403
953,28346951
954,34697095
955,30764631
956,27680277
957,13272129
958,9128487
959,7271627
960,554339
961,17089153
962,28476398
963,282882
964,18813476
965,2208788
966,22210219
967,8630612
968,17341002
969,4313021
970,26814776
971,25065546
972,19122137
973,644184
974,855240
975,8252707
976,29470528
977,35965990
978,7143368
979,2805558
980,21332500
981,28792211
982,33757548
983,22599045
984,31105810
985,20254066
986,32294856
987,34138847
988,32362906
989,13655450
990,3708121
991,16451599
992,30739843
993,32004998
994,22913323
995,16943161
996,9985230
997,9752212
998,35284917
999,21995924
1000,25875916
1001,142441
1002,5279100
1003,29080707
1004,1967647
1005,33980091
1006,14038624
1007,12208058
1008,31365616
1009,17678647
1010,21570607
1011,13955869
1012,26157771
1013,16704907
1014,19568873
1015,13958937
1016,21590582
1017,25090690
1018,3274459
1019,23226101
1020,25922947
1021,18613083
1022,27171807
1023,32402119
1024,9590621
1025,11074849
1026,18065382
1027,10834906
1028,4886731
1029,33937209
1030,25327401
1031,8184839
1032,32238582
1033,25626986
1034,21237125
1035,1583954
1036,12671893
1037,35883922
1038,14813718
1039,19666090
1040,6441954
1041,3481805
1042,4557517
1043,32001457
1044,36356600
1045,29645150
1046,33826566
1047,36368483
1048,6854068
1049,13739598
1050,17596976
1051,27570813
1052,19801659
1053,13081392
1054,31307474
1055,13981234
1056,916988
1057,6855493
1058,6323554
1059,4171514
1060,226282
1061,18575636
1062,3132248
1063,22536709
1064,27324726
1065,35232730
1066,26949832
1067,9020000
1068,27305713
1069,14781276
1070,31981143
1071,32192338
1072,37542247
1073,12821608
1074,13397376
1075,28313752
1076,15793692
1077,31956033
1078,11324534
1079,26882752
1080,25693428
1081,23673077
1082,32408639
1083,14507468
1084,32739304
1085,13512632
1086,5077939
1087,1546492
1088,6951345
1089,18604023
1090,185621
1091,8393333
1092,10722288
1093,20619374
1094,3487589
1095,8879503
1096,7831356
1097,25295091
1098,13309378
1099,37217551
1100,21054791
1101,28826278
1102,28855431
1103,14445324
1104,14819680
1105,24821654
1106,11887472
1107,3043610
1108,30067602
1109,34172705
1110,8237621
1111,35687154
1112,35437775
1113,6115671
1114,20162361
1115,2565547
1116,32960867
1117,33748930
1118,10726778
1119,28921630
1120,23370745
1121,21041867
1122,5600576
1123,169522
1124,8488942
1125,11366672
1126,15122312
1127,34232754
1128,23288107
1129,680978
1130,21646965
1131,23135019
1132,13658623
1133,27955410
1134,15561031
1135,17146104
1136,20893266
1137,28969234
1138,9370666
1139,16951234
1140,28833656
1141,12083237
1142,14035251
1143,32263508
1144,18358751
1145,8666024
1146,15009279
1147,23770632
1148,4148532
1149,25183116
1150,2218390
1151,29987462
1152,13494198
1153,21323444
1154,30566790
1155,8381731
1156,13822590
1157,11141248
1158,29598617
1159,35121274
1160,26624992
1161,29292322
1162,8955348
1163,18574955
1164,36721191
1165,26968212
1166,35374713
1167,6422204
1168,34881152
1169,11890279
1170,6693088
1171,23641830
1172,18375505
1173,4468596
1174,37466976
1175,17877544
1176,26356326
1177,26081797
1178,35403750
1179,11258891
1180,6385699
1181,25398576
1182,7231594
1183,22733345
1184,24832135
1185,28002277
1186,2091322
1187,8429704
1188,13027246
1189,7148232
1190,26199146
1191,1027914
1192,31905452
1193,28096625
1194,24137730
1195,17209042
1196,36253781
1197,29765562
1198,17715332
1199,7484966
1200,30353399
1201,9319935
1202,7627844
1203,16043147
1204,1224559
1205,15183187
1206,21178345
1207,3057189
1208,31867031
1209,12976032
1210,5358858
1211,11689738
1212,23996425
1213,21158734
1214,14630483
1215,26144799
1216,23501286
1217,24196594
1218,4955950
1219,28546395
1220,12596888
1221,26907475
1222,25115200
1223,32839100
1224,25871300
1225,17552850
1226,36040266
1227,2618569
1228,32855053
1229,20602458
1230,11626875
1231,6573449
1232,36644976
1233,22559095
1234,36533727
1235,2796242
1236,16859074
1237,26576329
1238,22775398
1239,19342170
1240,36179864
1241,12767232
1242,11116574
1243,23927603
1244,20832361
1245,819395
1246,22059872
1247,5691704
1248,9475372
1249,14356424
1250,3717011
1251,8869722
1252,1115726
1253,22874432
1254,7036177
1255,24939557
1256,33847990
1257,17033984
1258,8201374
1259,1523932
1260,28619145
1261,27288271
1262,1875677
1263,30521503
1264,24312083
1265,29578595
1266,22937311
1267,17629653
1268,33220818
1269,24623876
1270,35137781
1271,35175136
1272,30794263
1273,37535008
1274,20833588
1275,10659312
1276,10462939
1277,32354050
1278,21294144
1279,12736541
1280,34177497
1281,1444338
1282,22254317
1283,6134866
1284,6259191
1285,18151653
1286,19262215
1287,20076036
1288,5704521
1289,2799912
1290,8461415
1291,1531628
1292,10004901
1293,36754139
1294,1564137
1295,1746114
1296,26033307
1297,9796995
1298,7338393
1299,32798914
1300,5171219
1301,10217903
1302,3670090
1303,31415774
1304,18371915
1305,32700354
1306,9653860
1307,34487013
1308,27024110
1309,7545621
1310,11620391
1311,24609808
1312,14005833
1313,17264983
1314,5718917
1315,5053688
1316,27099582
1317,33125784
1318,696050
1319,20049906
1320,5292411
1321,30354293
1322,32605589
1323,9706440
1324,20790549
1325,2177402
1326,10058850
1327,7745687
1328,5471300
1329,3887834
1330,4823388
1331,28926264
1332,6189887
1333,3456510
1334,5005168
1335,34957895
1336,3989680
1337,12682551
1338,26814126
1339,36262043
1340,12993651
1341,36284043
1342,23277065
1343,6546873
1344,17347416
1345,6419971
1346,18950818
1347,3606340
1348,16000073
1349,19945323
1350,20367454
1351,7742142
1352,36404768
1353,8481076
1354,5767607
1355,418649
1356,31838057
1357,4927966
1358,27690613
1359,25658589
1360,19165475
1361,1461220
1362,37651197
1363,3716942
1364,35994438
1365,5897362
1366,26869890
1367,2381788
1368,6342407
1369,7054377
1370,6803225
1371,26561487
1372,25682849
1373,24476323
1374,9189074
1375,23235020
1376,26778237
1377,13694383
1378,25299566
1379,29132398
1380,10129085
1381,29519948
1382,13420160
1383,35972811
1384,5961203
1385,36846097
1386,11041366
1387,26092241
1388,12611210
1389,11640920
1390,5266928
1391,30534828
1392,8812267
1393,30200388
1394,35631456
1395,29765829
1396,15886941
1397,14407921
1398,27987072
1399,3824165
1400,20775775
1401,22793568
1402,32600800
1403,27753598
1404,27549678
1405,4285390
1406,15073037
1407,12085219
1408,28585728
1409,17362310
1410,36113386
1411,35122478
1412,36840144
1413,6406436
1414,17031433
1415,6667045
1416,12681288
1417,8349236
1418,22276039
1419,838655
1420,26414429
1421,13968017
1422,24102868
1423,26237549
1424,28657031
1425,17005131
1426,13588479
1427,20397308
1428,8048176
1429,34883795
1430,8550758
1431,30977198
1432,2207167
1433,28953527
1434,20812480
1435,11769283
1436,22736061
1437,15377690
1438,21157118
1439,11622758
1440,4724964
1441,10679223
1442,24058060
1443,32791102
1444,16751565
1445,35993147
1446,6726542
1447,3507440
1448,9945788
1449,16334701
1450,34132275
1451,8120733
1452,34481246
1453,35772891
1454,8430395
1455,300813
1456,15151784
1457,14335431
1458,29600163
1459,20389568
1460,8137436
1461,21441233
1462,4385762
1463,8447982
1464,9725934
1465,21753168
1466,29374934
1467,5280637
1468,22523421
1469,32661993
1470,19624852
1471,27045833
1472,33438962
1473,20934382
1474,20694587
1475,19771041
1476,23110611
1477,8507096
1478,23686585
1479,2719360
1480,29121094
1481,27569553
1482,447584
1483,19615799
1484,17953091
1485,30890722
1486,15160142
1487,7114695
1488,35897046
1489,374686
1490,32315771
1491,30165146
1492,6799412
1493,28033946
1494,17161478
1495,2893705
1496,8222022
1497,29219872
1498,15627326
1499,22796784
1500,5882692
1501,30743552
1502,28671688
1503,30226288
1504,27358166
1505,3033467
1506,21640114
1507,34590055
1508,27890012
1509,14821091
1510,31777655
1511,3069337
1512,3530859
1513,13081499
1514,23165040
1515,27258002
1516,24033984
1517,19957834
1518,12838879
1519,23761360
1520,8957113
1521,17234184
1522,35986163
1523,33449314
1524,8277807
1525,29771135
1526,16178220
1527,8524022
1528,34020365
1529,26261109
1530,28142337
1531,24253060
1532,6336449
1533,5020455
1534,13135182
1535,7988299
1536,18133963
1537,32456220
1538,34100194
1539,6636517
1540,5352266
1541,7620413
1542,24841565
1543,34202238
1544,1123687
1545,26865685
1546,11400733
1547,31164042
1548,21130928
1549,20360085
1550,8190545
1551,16430316
1552,23637544
1553,7726714
1554,10589930
1555,36325948
1556,17001296
1557,4720295
1558,23826803
1559,26636212
1560,10571607
1561,19331161
1562,10555426
1563,34216252
1564,2522363
1565,14388887
1566,37294542
1567,937646
1568,17474498
1569,8504797
1570,20631406
1571,23385251
1572,4125765
1573,7828303
1574,17908163
1575,4826774
1576,8678938
1577,34824598
1578,27589984
1579,13919522
1580,22547133
1581,8129228
1582,25217622
1583,31529136
1584,23119961
1585,5466024
1586,21087901
1587,8537092
1588,5037926
1589,6337780
1590,35561929
1591,32106092
1592,1782235
1593,36445092
1594,8167679
1595,35135759
1596,34889794
1597,14323962
1598,11404412
1599,37123150
1600,19477137
1601,21242528
1602,14487995
1603,32448128
1604,17941166
1605,22739580
1606,36384242
1607,9366144
1608,8388245
1609,29858046
1610,4946861
1611,6668545
1612,23655175
1613,36442382
1614,21321239
1615,19894860
1616,34561517
1617,6735567
1618,9233999
1619,36553674
1620,30393829
1621,33403109
1622,2619532
1623,34990261
1624,7300130
1625,9622001
1626,18227473
1627,28541370
1628,8705101
1629,15763658
1630,37434380
1631,30118035
1632,412901
1633,20360196
1634,19029740
1635,29192350
1636,24709163
1637,5745935
1638,26294861
1639,34405067
1640,33012524
1641,24786398
1642,4495408
1643,2351768
1644,27282484
1645,13090248
1646,21499453
1647,32216382
1648,9968247
1649,7059132
1650,16618071
1651,13988777
1652,32915354
1653,23756327
1654,22553660
1655,34681574
1656,11544734
1657,15406921
1658,21223844
1659,29237353
1660,23335517
1661,15837718
1662,3125405
1663,31874153
1664,12668600
1665,36008093
1666,27781443
1667,35701209
1668,37211764
1669,21023441
1670,8491325
1671,15822387
1672,1395935
1673,24858670
1674,21637537
1675,14072749
1676,35985380
1677,25435367
1678,26476496
1679,9231684
1680,22899692
1681,9753038
1682,684315
1683,30329818
1684,1723788
1685,2139186
1686,21104644
1687,29388858
1688,15541837
1689,6346898
1690,20449621
1691,9689379
1692,31295998
1693,33052318
1694,30674644
1695,10355682
1696,9929050
1697,31842570
1698,25335087
1699,7757261
1700,37264531
1701,29817442
1702,20573336
1703,28867523
1704,24924495
1705,6295855
1706,35091302
1707,8690713
1708,30987396
1709,12545378
1710,15676109
1711,14518404
1712,24724333
1713,5351331
1714,30427156
1715,3211946
1716,10505479
1717,12435395
1718,12879556
1719,3231407
1720,2856739
1721,27902057
1722,4258739
1723,35574857
1724,19347555
1725,24449272
1726,32167848
1727,8898158
1728,31865469
1729,23069858
1730,20496073
1731,33153913
1732,6944995
1733,5645117
1734,34577380
1735,13612704
1736,17466000
1737,22586922
1738,37191333
1739,30178245
1740,23599
1741,30268905
1742,8568738
1743,23136264
1744,10963155
1745,35140493
1746,12353825
1747,13641179
1748,13257539
1749,27367544
1750,22811408
1751,3336190
1752,23189271
1753,6869519
1754,5517667
1755,13299080
1756,36732865
1757,605582
1758,35170549
1759,27185441
1760,25763794
1761,14597624
1762,24000669
1763,7236150
1764,22392530
1765,20947505
1766,1434420
1767,35300419
1768,924480
1769,6373924
1770,26374244
1771,11962990
1772,33069476
1773,34218419
1774,20467152
1775,23240892
1776,1550110
1777,4077095
1778,25619998
1779,23201745
1780,25100540
1781,18062533
1782,1610140
1783,4177298
1784,25562908
1785,31833949
1786,15132837
1787,34291779
1788,31306296
1789,26712108
1790,26936780
1791,26004062
1792,27447401
1793,5195704
1794,7548429
1795,7813387
1796,18683925
1797,36987982
1798,6529782
1799,19264057
1800,31143922
1801,19399185
1802,34822212
1803,5722275
1804,21591074
1805,22916664
1806,10718430
1807,21535278
1808,5857113
1809,22454773
1810,22932392
1811,12690938
1812,21710091
1813,7210576
1814,13026412
1815,30007914
1816,35207151
1817,3478389
1818,29680133
1819,18727728
1820,34176011
1821,8043862
1822,15456453
1823,8180817
1824,11483613
1825,13794244
1826,9531688
1827,28665367
1828,9698958
1829,21963087
1830,6179223
1831,30568763
1832,30392519
1833,10703783
1834,9759869
1835,30607323
1836,19312738
1837,19665771
1838,354429
1839,29142500
1840,31288561
1841,25281040
1842,37345501
1843,25900598
1844,15033276
1845,12132949
1846,20652731
1847,9828754
1848,9717145
1849,16182973
1850,12743406
1851,7994141
1852,33275509
1853,30003037
1854,30786988
1855,2924337
1856,15524614
1857,33319812
1858,34614262
1859,12495507
1860,5977394
1861,37345499
1862,11130983
1863,21344920
1864,23222683
1865,26509716
1866,31997127
1867,24460247
1868,36971405
1869,19199570
1870,25782841
1871,16921141
1872,10942004
1873,17278924
1874,16185556
1875,19695645
1876,24461277
1877,24998620
1878,13630619
1879,14138579
1880,11549882
1881,4835305
1882,33713494
1883,25211353
1884,28373613
1885,19843769
1886,24303100
1887,18443817
1888,20211956
1889,20123305
1890,20528541
1891,25973598
1892,2953620
1893,4968092
1894,6060891
1895,3997753
1896,486519
1897,34929435
1898,14009052
1899,4837850
1900,22885845
1901,10841381
1902,17693525
1903,14724785
1904,32354263
1905,12229605
1906,12235121
1907,23684348
1908,3641809
1909,32265629
1910,18480568
1911,24036977
1912,11830252
1913,29557156
1914,19030044
1915,5874977
1916,30579690
1917,8062400
1918,29892871
1919,22782897
1920,35722985
1921,15757129
1922,26168206
1923,8963179
1924,19910757
1925,30043595
1926,20939555
1927,21133107
1928,17729689
1929,22709627
1930,6374737
1931,48712
1932,32786714
1933,32351497
1934,26299412
1935,26839893
1936,24830354
1937,725723
1938,22403602
1939,25925431
1940,9978592
1941,28269385
1942,35139024
1943,1025692
1944,34483157
1945,27433016
1946,13604375
1947,29281515
1948,35970969
1949,6465426
1950,23369644
1951,8361580
1952,7491424
1953,15458891
1954,12007492
1955,15611072
1956,11049983
1957,17165167
1958,23797999
1959,7273757
1960,33679538
1961,10772738
1962,31914335
1963,24896040
1964,17931797
1965,2009965
1966,30078704
1967,11076507
1968,10331317
1969,34209621
1970,21309116
1971,11920583
1972,13554606
1973,17098856
1974,14245111
1975,25333269
1976,12963916
1977,15291824
1978,26933078
1979,13228639
1980,9636321
1981,24022145
1982,34966886
1983,22304687
1984,22991124
1985,782961
1986,14789508
1987,18298038
1988,33740725
1989,12783567
1990,8460966
1991,16730560
1992,17572296
1993,9086072
1994,8055706
1995,22067086
1996,9646600
1997,6742502
1998,881075
1999,2383719
2000,34293984
2001,34994323
2002,32432252
2003,21838370
2004,31102065
2005,8718242
2006,35261155
2007,28452894
2008,2932756
2009,6710212
2010,26920417
2011,11969670
2012,15170448
2013,25997787
2014,28858952
2015,8808860
2016,29678584
2017,2263368
2018,33079086
2019,12918112
2020,3164633
2021,9685053
2022,28101154
2023,6463186
2024,11151437
2025,31325166
2026,26014724
2027,5553794
2028,6876987
2029,21538993
2030,32862636
2031,36200088
2032,4575599
2033,3534856
2034,10138021
2035,22357288
2036,23431316
2037,32389247
2038,2456888
2039,37544018
2040,21399820
2041,10945209
2042,28939612
2043,7227565
2044,29637606
2045,22898499
2046,19726949
2047,35646957
2048,4955956
2049,32489734
2050,3232410
2051,2519595
2052,29079466
2053,26938544
2054,12820225
2055,36830879
2056,24277726
2057,32975197
2058,73646
2059,5825746
2060,12925964
2061,21025169
2062,27414186
2063,35751770
2064,3961131
2065,7742059
2066,32257867
2067,36391783
2068,23754123
2069,2699950
2070,10261682
2071,28816327
2072,34046824
2073,32822653
2074,25941969
2075,15692240
2076,21523769
2077,1527569
2078,28406005
2079,5512131
2080,14565022
2081,4904483
2082,15127776
2083,18826732
2084,33172736
2085,15468057
2086,25212340
2087,22615559
2088,2905890
2089,8724422
2090,19825295
2091,35001508
2092,18567750
2093,1865302
2094,7159588
2095,36364651
2096,1142618
2097,3258664
2098,21117328
2099,9853071
2100,1459772
2101,23007853
2102,16743041
2103,34024142
2104,14360044
2105,8077225
2106,18798945
2107,293517
2108,10858170
2109,18460565
2110,12072211
2111,10433468
2112,9057331
2113,21825987
2114,10934557
2115,22059316
2116,33349536
2117,29226063
2118,16092936
2119,26573123
2120,21660558
2121,36060920
2122,18816493
2123,13867365
2124,2094406
2125,27284824
2126,2954353
2127,25946747
2128,18637818
2129,26014723
2130,27343120
2131,19070459
2132,28045295
2133,21441317
2134,12393117
2135,7830966
2136,25898149
2137,29970836
2138,29684319
2139,28792192
2140,37137275
2141,21718559
2142,4861622
2143,3035026
2144,25187966
2145,27266726
2146,13031647
2147,5032896
2148,1508599
2149,25880783
