,0
642,30053221
643,1461329
644,29783885
645,14411752
646,24541327
647,22411628
648,24970440
649,29784565
650,5363713
651,6337311
652,25921539
653,8008484
654,22249430
655,10199657
656,33260112
657,1083574
658,8121367
659,17126625
660,32410320
661,9139254
662,29943481
663,32768689
664,1597835
665,696652
666,30664274
667,37515366
668,11340317
669,3604560
670,34980522
671,8114144
672,21624816
673,36873258
674,1378345
675,24311695
676,20868413
677,33693002
678,17763822
679,15888347
680,10199154
681,7763582
682,9704789
683,13797337
684,34112270
685,428767
686,4016793
687,17284363
688,21886500
689,14553196
690,19102878
691,14212839
692,8959175
693,31151778
694,675265
695,37211741
696,31620761
697,9831860
698,13097996
699,4152564
700,34774904
701,10569208
702,14731105
703,17194814
704,27382086
705,31453065
706,22133332
707,22900864
708,19728411
709,11476672
710,26360777
711,7183603
712,20148254
713,16314509
714,10335635
715,8721828
716,29955182
717,5713998
718,5772718
719,27225951
720,15731251
721,11253764
722,14677841
723,8918505
724,4288519
725,3253222
726,19812326
727,27139719
728,8191722
729,5990495
730,20562050
731,5525988
732,29282952
733,27405486
734,5653894
735,31618873
736,6918589
737,16773641
738,9266350
739,6059561
740,33709596
741,26626750
742,34681009
743,21229455
744,35879755
745,20059030
746,4614045
747,19718738
748,25214397
749,25961191
750,24873361
751,35371028
752,12044330
753,10930238
754,7497083
755,4223665
756,4841775
757,2650838
758,29180836
759,32769179
760,2955248
761,34549139
762,10057268
763,25960501
764,10040316
765,19935714
766,8752421
767,23568362
768,3003216
769,6478142
770,31904508
771,32108473
772,5843279
773,34869184
774,25306935
775,11578739
776,23094373
777,29971226
778,22941441
779,21479167
780,7912274
781,28564691
782,3790498
783,6976178
784,27024748
785,33807981
786,18342922
787,29753676
788,24764371
789,26151381
790,10548164
791,3481610
792,30293304
793,32357530
794,889664
795,9781500
796,16920654
797,17853115
798,29826263
799,14005942
800,20253034
801,6106635
802,13941715
803,267348
804,23447978
805,6606536
806,29095362
807,2210540
808,15536389
809,13678032
810,19539780
811,26372005
812,24875278
813,23156149
814,23025237
815,19713753
816,19963699
817,25058269
818,29826229
819,4521890
820,15589977
821,32030077
822,30211374
823,10146818
824,10810981
825,21781326
826,851708
827,14196103
828,12005956
829,10062365
830,18577316
831,1300668
832,12377439
833,22760992
834,37595130
835,402275
836,31512530
837,19718157
838,16894810
839,31360486
840,16742551
841,731404
842,28306770
843,26748555
844,19682573
845,31569525
846,28438433
847,22695216
848,3349351
849,22672380
850,19870119
851,26455255
852,11163509
853,24422044
854,21331767
855,36003153
856,31332158
857,28755816
858,5797975
859,20163333
860,5985310
861,1228067
862,24695480
863,10040925
864,20008922
865,21488579
866,25725804
867,35640832
868,28796685
869,37424022
870,4899191
871,6550844
872,10653531
873,16871569
874,12134540
875,33230596
876,15235522
877,10615067
878,13749061
879,19081065
880,20904457
881,33012571
882,12533232
883,13832955
884,115754
885,268784
886,21158149
887,19105387
888,21798705
889,28482201
890,22113494
891,36349251
892,27109986
893,17577552
894,7639526
895,14559842
896,2406600
897,1781860
898,12650868
899,29998132
900,29486879
901,14793987
902,10871995
903,22049579
904,27971615
905,9136255
906,20067366
907,13224622
908,22105596
909,22407751
910,20027984
911,30745571
912,37271797
913,18628164
914,19502004
915,9077540
916,16528544
917,37486914
918,20634506
919,11239459
920,8625007
921,8679041
922,8182453
923,31673913
924,20305379
925,5740658
926,16715892
927,24008449
928,17843492
929,12356475
930,10878563
931,3989175
932,9946917
933,763225
934,34511770
935,12403798
936,19598230
937,36285953
938,2151606
939,6713624
940,27996854
941,5191091
942,9355099
943,33983097
944,11816661
945,6191378
946,14998055
947,36224950
948,2432021
949,18531770
950,17649056
951,4277229
952,8092278
953,33856200
954,10778208
955,20024476
956,19322694
957,25534073
958,5660554
959,34202431
960,24426843
961,26413596
962,4698525
963,31271002
964,6578986
965,36722619
966,7214986
967,37399941
968,36521408
969,3971619
970,26250721
971,15893497
972,19671089
973,2656246
974,1869796
975,29565709
976,3362888
977,26654282
978,1424053
979,26054277
980,14161414
981,27753697
982,17641871
983,27514454
984,29314366
985,30870857
986,8505044
987,17209697
988,595037
989,262008
990,4471519
991,11609811
992,30575593
993,18881154
994,33708746
995,34535244
996,14755436
997,18245462
998,36060291
999,35083240
1000,4533992
1001,24829837
1002,12596166
1003,5931606
1004,34970206
1005,21972048
1006,13859002
1007,22729322
1008,35270548
1009,5930727
1010,23337168
1011,6768911
1012,34400057
1013,5744838
1014,8125021
1015,14257632
1016,2047906
1017,23861990
1018,12916051
1019,10956792
1020,14156118
1021,31233081
1022,21971236
1023,7838081
1024,3037490
1025,37561095
1026,19048547
1027,11038398
1028,3430173
1029,14998409
1030,22106210
1031,3683615
1032,27314405
1033,31046592
1034,302595
1035,34628629
1036,16376905
1037,10482211
1038,14538279
1039,29932926
1040,26027712
1041,36893674
1042,14987877
1043,24391493
1044,35415624
1045,3409001
1046,4161038
1047,21414157
1048,20928580
1049,29666821
1050,16477358
1051,27316238
1052,16877406
1053,1513052
1054,23285233
1055,16425517
1056,7632333
1057,853305
1058,36871490
1059,18358111
1060,5591111
1061,23572576
1062,15148340
1063,15181166
1064,26160014
1065,16928204
1066,28482401
1067,21827107
1068,18988830
1069,28131912
1070,13966056
1071,17219813
1072,21916784
1073,11130063
1074,14925702
1075,9486979
1076,20152135
1077,5316066
1078,2309462
1079,22629046
1080,24205072
1081,19388203
1082,26761514
1083,18378165
1084,182983
1085,36632653
1086,4732450
1087,33892043
1088,1757714
1089,9062912
1090,28879277
1091,2335978
1092,35266062
1093,13634532
1094,20680640
1095,31054809
1096,31300290
1097,13930630
1098,33546359
1099,22306988
1100,34014069
1101,19555933
1102,13336682
1103,11938125
1104,3028070
1105,19931769
1106,29488548
1107,2598578
1108,27568566
1109,7568120
1110,4085837
1111,578377
1112,35821719
1113,8778298
1114,1775094
1115,2124800
1116,11832042
1117,28083727
1118,36550452
1119,22990328
1120,29463103
1121,21264156
1122,23145030
1123,3550548
1124,24063005
1125,24525
1126,35691271
1127,27733098
1128,32867022
1129,1263668
1130,15007251
1131,18896546
1132,6363029
1133,37632127
1134,7442547
1135,16397132
1136,24714212
1137,20718562
1138,26256023
1139,17952479
1140,32621552
1141,2011096
1142,828621
1143,34459696
1144,37015393
1145,11471912
1146,3673469
1147,6678313
1148,32397660
1149,32631885
1150,4563814
1151,8375556
1152,37582437
1153,7496519
1154,4307289
1155,34272419
1156,4419482
1157,17253728
1158,20489857
1159,2578749
1160,21321885
1161,19669627
1162,34960943
1163,18567664
1164,11605517
1165,2533344
1166,16340319
1167,15170468
1168,14616744
1169,12720218
1170,12541062
1171,23655967
1172,25214390
1173,3944899
1174,6414982
1175,12010345
1176,4646562
1177,27816385
1178,12708502
1179,8206682
1180,36023994
1181,22763481
1182,7342468
1183,17322201
1184,36820743
1185,537129
1186,11492343
1187,20321836
1188,12248306
1189,20735851
1190,4711062
1191,17642670
1192,5180208
1193,13671345
1194,17166752
1195,11863759
1196,33193166
1197,15594607
1198,33674206
1199,23243282
1200,35628938
1201,14493229
1202,9644453
1203,9637953
1204,2959398
1205,25546595
1206,23629861
1207,36667325
1208,36960981
1209,37433162
1210,24525256
1211,37156889
1212,17079504
1213,34950654
1214,11406156
1215,10999430
1216,34206315
1217,34018108
1218,34816334
1219,1953547
1220,18194745
1221,17212609
1222,2914510
1223,1646306
1224,24649535
1225,11907685
1226,18371001
1227,22737197
1228,25182595
1229,19416818
1230,29274390
1231,29442386
1232,36435413
1233,9159174
1234,14806213
1235,29612477
1236,23545094
1237,16052213
1238,8303828
1239,18628611
1240,19623093
1241,8703402
1242,32931247
1243,6968525
1244,36428100
1245,9433627
1246,19606566
1247,8695055
1248,30460312
1249,12613604
1250,33371126
1251,21729689
1252,16460912
1253,11213664
1254,31355790
1255,24065826
1256,33126123
1257,25956771
1258,8386828
1259,7193829
1260,34323950
1261,7108646
1262,32883949
1263,17742301
1264,12227795
1265,11598618
1266,6081905
1267,22055089
1268,14438977
1269,33545590
1270,34434979
1271,6967075
1272,3919162
1273,6418372
1274,33995964
1275,30695996
1276,10740901
1277,29206333
1278,11683762
1279,1922668
1280,3818395
1281,28652998
1282,4831532
1283,25343011
1284,9314145
1285,36478077
1286,12071224
1287,30920267
1288,11828794
1289,477443
1290,29486726
1291,10603370
1292,18348983
1293,10416446
1294,19467001
1295,32252727
1296,13099137
1297,1284
1298,29109458
1299,28125839
1300,8441667
1301,11304956
1302,2136463
1303,34583371
1304,17225278
1305,30596295
1306,15752960
1307,31461434
1308,3866522
1309,19528131
1310,13687328
1311,15953640
1312,11911688
1313,29114820
1314,35769420
1315,6044493
1316,29544491
1317,13687221
1318,35369759
1319,27565740
1320,33365918
1321,13599290
1322,30526754
1323,704256
1324,15881
1325,18455004
1326,9521838
1327,1831664
1328,11408393
1329,3503842
1330,36540360
1331,33780984
1332,14966279
1333,22058244
1334,11181899
1335,4170535
1336,2183359
1337,16135481
1338,13086865
1339,23039909
1340,15932234
1341,23427839
1342,10415624
1343,27585554
1344,7219000
1345,10630191
1346,29760086
1347,7085562
1348,9851823
1349,31177867
1350,16701233
1351,23875546
1352,13832128
1353,7451476
1354,7341719
1355,15082589
1356,30426501
1357,28651316
1358,7374334
1359,18655667
1360,1631352
1361,10747216
1362,10278973
1363,25928593
1364,558424
1365,34419926
1366,11089582
1367,34115616
1368,23266200
1369,33464165
1370,22980011
1371,30718452
1372,36511995
1373,35316741
1374,16591697
1375,37131731
1376,16778690
1377,22049449
1378,27745017
1379,124293
1380,6816456
1381,20759390
1382,2987007
1383,31474434
1384,1497588
1385,19482659
1386,9475577
1387,8917121
1388,29647405
1389,30930859
1390,7306743
1391,23274776
1392,36257287
1393,14961662
1394,18681768
1395,1463202
1396,10544199
1397,28534502
1398,37470774
1399,10881954
1400,32975055
1401,18334649
1402,35020147
1403,22008514
1404,12552083
1405,3507528
1406,34615626
1407,30840351
1408,7181979
1409,9440358
1410,415324
1411,32006464
1412,11090625
1413,21649512
1414,9038978
1415,34884050
1416,22543642
1417,35188481
1418,32609889
1419,282115
1420,35439889
1421,32678824
1422,28312071
1423,3676399
1424,5611485
1425,7007333
1426,17474769
1427,37417451
1428,16799682
1429,2482810
1430,23720510
1431,17168131
1432,35766424
1433,23942061
1434,28242832
1435,1070350
1436,35779448
1437,5766652
1438,6406561
1439,3937102
1440,21692140
1441,7417315
1442,31279953
1443,8500455
1444,23122031
1445,3837389
1446,13297443
1447,12046132
1448,33783016
1449,32427343
1450,22516964
1451,11910034
1452,30498032
1453,13124291
1454,26518091
1455,11629127
1456,36273656
1457,9656808
1458,24428949
1459,7726964
1460,37422749
1461,20215904
1462,11418496
1463,19059113
1464,37650038
1465,17053809
1466,37475370
1467,14567304
1468,9892556
1469,4474431
1470,14505946
1471,37129620
1472,6276298
1473,16632715
1474,1595186
1475,15359389
1476,278610
1477,30079656
1478,29907378
1479,4525602
1480,12946740
1481,33454128
1482,2222641
1483,469073
1484,35203678
1485,10038923
1486,21143875
1487,27034358
1488,13095236
1489,34969724
1490,20614429
1491,24716527
1492,29568449
1493,9504399
1494,11891808
1495,11488291
1496,20930370
1497,35195885
1498,36795294
1499,5611543
1500,23467725
1501,36842386
1502,27376728
1503,8392528
1504,26573274
1505,2237192
1506,27190623
1507,12928750
1508,22213203
1509,17330328
1510,16389174
1511,9085256
1512,5386592
1513,35736254
1514,30919637
1515,8243766
1516,27873069
1517,3734871
1518,17424244
1519,21643734
1520,32300138
1521,31507947
1522,1433160
1523,19787762
1524,23693386
1525,26737968
1526,16756376
1527,37090536
1528,11979398
1529,12055232
1530,14351420
1531,8837708
1532,10581462
1533,31617020
1534,5818680
1535,15738280
1536,19407213
1537,27651150
1538,20063993
1539,1309274
1540,18211219
1541,30460904
1542,5813111
1543,8845828
1544,22668758
1545,29814083
1546,19522937
1547,33577138
1548,9933323
1549,7671398
1550,11984317
1551,8461658
1552,11008041
1553,9530864
1554,21747864
1555,2385025
1556,30155629
1557,23685767
1558,9532420
1559,2184519
1560,31779219
1561,484975
1562,26207043
1563,32254678
1564,4905172
1565,4317579
1566,10463179
1567,16278284
1568,11442322
1569,30157294
1570,12488911
1571,35745043
1572,17243428
1573,32844336
1574,36304558
1575,34919459
1576,17606206
1577,9928194
1578,15946622
1579,14387860
1580,7952485
1581,7639822
1582,12897533
1583,22762776
1584,14752154
1585,3727519
1586,36001377
1587,22012503
1588,13967077
1589,28251023
1590,19762595
1591,35590479
1592,3865053
1593,36323205
1594,25502732
1595,17094633
1596,20525638
1597,6424792
1598,23271373
1599,10554445
1600,25149745
1601,31688514
1602,16579668
1603,3848859
1604,37252687
1605,20661858
1606,27248388
1607,17320624
1608,28551325
1609,6943404
1610,23632826
1611,18678905
1612,22895927
1613,27986727
1614,23462247
1615,29575830
1616,11238727
1617,19393506
1618,4374180
1619,16618092
1620,32768423
1621,30681836
1622,36726306
1623,21918263
1624,27778089
1625,13830539
1626,20268151
1627,14301750
1628,33233047
1629,30198253
1630,12704486
1631,16101122
1632,1067410
1633,21185806
1634,17079881
1635,29218080
1636,84814
1637,1182535
1638,13562231
1639,16191367
1640,4464141
1641,5560890
1642,30101783
1643,27111791
1644,20425682
1645,837356
1646,33494653
1647,36768323
1648,27026384
1649,21781062
1650,15592869
1651,8476048
1652,24423444
1653,9051862
1654,31320576
1655,32660118
1656,16118541
1657,11507473
1658,22341693
1659,510267
1660,9608921
1661,29488438
1662,21713721
1663,17102362
1664,19235815
1665,19097756
1666,4529030
1667,327711
1668,18742064
1669,6199962
1670,9772541
1671,23932141
1672,22854377
1673,17320985
1674,36229434
1675,24365856
1676,8794449
1677,23000725
1678,7223423
1679,27426479
1680,12236058
1681,19542771
1682,22583425
1683,33204141
1684,320406
1685,9176194
1686,30906438
1687,19006033
1688,25086625
1689,33840199
1690,14906357
1691,32780732
1692,25663710
1693,6464057
1694,11362789
1695,4168567
1696,13400627
1697,29647735
1698,36985152
1699,5811136
1700,24542121
1701,8450380
1702,21735305
1703,28813045
1704,22051000
1705,22948163
1706,31915393
1707,26701817
1708,30017677
1709,11343406
1710,24092414
1711,18298235
1712,3927187
1713,21769565
1714,6395520
1715,32839697
1716,9812814
1717,37410064
1718,12834794
1719,2668823
1720,23579109
1721,9201594
1722,25373054
1723,14949721
1724,17977400
1725,16408240
1726,29675658
1727,3825423
1728,18967928
1729,32281470
1730,35183076
1731,16456065
1732,116970
1733,36992353
1734,19907731
1735,35992239
1736,22405849
1737,5927602
1738,34051030
1739,37646113
1740,25966941
1741,25217609
1742,8464215
1743,35588714
1744,35169092
1745,10207450
1746,37260273
1747,31471029
1748,21842713
1749,4361173
1750,21708075
1751,16143898
1752,18195218
1753,25205902
1754,5796700
1755,12903187
1756,19395190
1757,33017095
1758,17203657
1759,13054622
1760,114149
1761,5420989
1762,28658190
1763,35598043
1764,14820178
1765,30956191
1766,35313873
1767,4492556
1768,9312025
1769,29135537
1770,36421802
1771,26451494
1772,35026594
1773,33044208
1774,2550266
1775,22283993
1776,9031127
1777,12904288
1778,16814541
1779,1747388
1780,34431089
1781,22131795
1782,6620406
1783,2425285
1784,16771226
1785,36225018
1786,10901661
1787,32372682
1788,15508371
1789,31819730
1790,8261149
1791,5563032
1792,7023695
1793,35917745
1794,1442668
1795,15148015
1796,37669658
1797,17669997
1798,27395999
1799,29623654
1800,598164
1801,23254944
1802,7711232
1803,19467339
1804,10532205
1805,9593757
1806,27559999
1807,19152506
1808,13976342
1809,25283568
1810,7534983
1811,3527514
1812,10877238
1813,15838455
1814,19257188
1815,31929056
1816,24972203
1817,32797877
1818,36288501
1819,1124504
1820,19034993
1821,36589203
1822,34552861
1823,19284845
1824,15847313
1825,16445454
1826,23012680
1827,2254199
1828,30920843
1829,34929905
1830,16724062
1831,4728646
1832,25653768
1833,35990764
1834,21150321
1835,10505052
1836,37135712
1837,27281630
1838,36830241
1839,32795248
1840,12505872
1841,756299
1842,12722314
1843,14581327
1844,11819986
1845,21934471
1846,16396665
1847,35478912
1848,5952954
1849,4076327
1850,14614511
1851,23925848
1852,5329595
1853,20853777
1854,4282231
1855,2551359
1856,37638672
1857,17666506
1858,11925836
1859,14818725
1860,15366076
1861,2713241
1862,21234965
1863,7111138
1864,11898440
1865,27967615
1866,6139494
1867,33300746
1868,3341448
1869,18356175
1870,5738792
1871,21360994
1872,14439529
1873,7067627
1874,10970801
1875,18641231
1876,11929972
1877,20615319
1878,4878751
1879,34408141
1880,7953060
1881,17446212
1882,15954819
1883,16914914
1884,3667432
1885,7072926
1886,22885060
1887,2554706
1888,36573751
1889,12078258
1890,22351072
1891,12803526
1892,29995973
1893,96153
1894,26782914
1895,9077000
1896,16065891
1897,6945570
1898,7826235
1899,2225722
1900,4563756
1901,26419603
1902,36008178
1903,8326367
1904,10388064
1905,7660925
1906,16345630
1907,11886307
1908,16275662
1909,34031812
1910,772282
1911,7864807
1912,36155793
1913,34516593
1914,4283333
1915,18578028
1916,10191078
1917,3239472
1918,8255731
1919,5654343
1920,12900469
1921,29289209
1922,24799223
1923,20192178
1924,34406843
1925,2468089
1926,37349492
1927,7581864
1928,21756888
1929,27535670
1930,32456740
1931,34563722
1932,1066392
1933,35174328
1934,26172786
1935,34917268
1936,24437647
1937,2979144
1938,33905294
1939,28453591
1940,34813697
1941,27130957
1942,14904490
1943,15871445
1944,14460716
1945,1848057
1946,29754708
1947,21501500
1948,4502486
1949,24699280
1950,34844468
1951,16507708
1952,10064261
1953,25470832
1954,11715841
1955,18499794
1956,28100089
1957,24871325
1958,36657258
1959,12133120
1960,35926067
1961,347096
1962,31982071
1963,27479231
1964,2542546
1965,23305263
1966,4206090
1967,18109476
1968,16450434
1969,33134508
1970,14874883
1971,24005742
1972,14797092
1973,12322345
1974,18104213
1975,29691862
1976,27271667
1977,18402826
1978,35657907
1979,33146870
1980,4661305
1981,14165160
1982,24656049
1983,13965069
1984,28074860
1985,16521762
1986,22265485
1987,32083755
1988,16160670
1989,20659438
1990,5469494
1991,2186699
1992,17985918
1993,17211702
1994,17545303
1995,4454199
1996,33175146
1997,21274129
1998,7836048
1999,13035869
2000,24053841
2001,2391084
2002,12181173
2003,12717213
2004,28602987
2005,15495269
2006,33230046
2007,30377560
2008,12275338
2009,6810390
2010,16830311
2011,34811732
2012,36531270
2013,8022109
2014,17698391
2015,20738034
2016,21254448
2017,12578601
2018,13977923
2019,2780243
2020,66276
2021,29161810
2022,30027770
2023,3498892
2024,8365779
2025,17330749
2026,21393662
2027,21559992
2028,4199231
2029,35408642
2030,18813091
2031,10654323
2032,7621036
2033,24929252
2034,7135678
2035,10081277
2036,22949912
2037,28872532
2038,37306324
2039,14261352
2040,5955464
2041,34847211
2042,18113336
2043,19655180
2044,21780698
2045,15019559
2046,31298869
2047,6971901
2048,19358128
2049,3837779
2050,21841000
2051,27871727
2052,6186875
2053,12935591
2054,12071100
2055,19089283
2056,16632425
2057,3611491
2058,13213192
2059,17791713
2060,15470649
2061,8417053
2062,30971404
2063,5439061
2064,30334954
2065,33204282
2066,15050795
2067,24494010
2068,34922790
2069,13886094
2070,9566046
2071,4805046
2072,25488511
2073,29346682
2074,37445426
2075,1120013
2076,2986061
2077,23814860
2078,15830606
2079,12989193
2080,7704654
2081,28182533
2082,22775278
2083,36965514
2084,30446654
2085,30306112
2086,20219709
2087,31293443
2088,30244892
2089,37182324
2090,756163
2091,14314802
2092,13201496
2093,3610891
2094,36119075
2095,32562912
2096,28717266
2097,3310440
2098,17427271
2099,2616285
2100,37197367
2101,12510304
2102,18227479
2103,26638253
2104,7602393
2105,33736453
2106,3288827
2107,22905769
2108,21728396
2109,23049786
2110,13384010
2111,31451017
2112,23649209
2113,18907183
2114,12867883
2115,15662439
2116,18033267
2117,21433962
2118,33528452
2119,11075300
2120,566770
2121,154789
2122,7001644
2123,2585293
2124,15821299
2125,24259825
2126,33154749
2127,28318837
2128,23438440
2129,23067554
2130,36060215
2131,20666501
2132,19122321
2133,20697547
2134,36797712
2135,25506432
2136,22095084
2137,21224552
2138,7984007
2139,14016332
2140,5406043
2141,20404486
2142,24071046
2143,13185736
2144,7937573
2145,14012109
2146,22301340
2147,35972909
2148,34806201
2149,17824627
