,0
1110,33773883
1111,7523569
1112,15118359
1113,3989053
1114,8625902
1115,6277283
1116,12853048
1117,33682518
1118,26026683
1119,2421659
1120,1652398
1121,1111483
1122,9184791
1123,3153154
1124,7002921
1125,20459813
1126,10813460
1127,13300285
1128,14358799
1129,2639599
1130,34407468
1131,709144
1132,12450424
1133,20537281
1134,28550609
1135,5349911
1136,9378505
1137,11938122
1138,32461754
1139,12457930
1140,12779419
1141,9286752
1142,29658636
1143,30234023
1144,32370561
1145,9749401
1146,25221641
1147,34733020
1148,22332343
1149,36930277
1150,7643660
1151,28593160
1152,19930609
1153,9580361
1154,29946894
1155,16531625
1156,19014211
1157,24967384
1158,23168204
1159,16572609
1160,37077055
1161,35177693
1162,26551462
1163,29329042
1164,15942588
1165,5333011
1166,17347316
1167,30481539
1168,26581003
1169,35613894
1170,3524024
1171,9426421
1172,30262603
1173,35389085
1174,11056405
1175,31429694
1176,9063967
1177,3393072
1178,19306169
1179,8196929
1180,9686108
1181,8770059
1182,22827896
1183,31768956
1184,29191399
1185,3127388
1186,23464769
1187,22458056
1188,1529156
1189,5510688
1190,17306227
1191,7829222
1192,2823369
1193,28338234
1194,22087544
1195,1161103
1196,18010314
1197,23500013
1198,1655231
1199,23264129
1200,21192443
1201,25008494
1202,1765008
1203,24714566
1204,6521831
1205,12705130
1206,17880174
1207,32515428
1208,28359145
1209,21318043
1210,33822782
1211,29975140
1212,7046540
1213,22943371
1214,21354389
1215,36794495
1216,31962576
1217,30442662
1218,10953181
1219,1062850
1220,16922076
1221,2253291
1222,232671
1223,7877489
1224,18511510
1225,37379116
1226,11921989
1227,26848901
1228,4519615
1229,15342198
1230,31682283
1231,33329152
1232,27392349
1233,36010238
1234,938500
1235,28360704
1236,18253111
1237,5192021
1238,21523650
1239,1279561
1240,3486247
1241,24709834
1242,22659852
1243,16092668
1244,6554453
1245,35912694
1246,24524554
1247,5187615
1248,6077401
1249,14664709
1250,3238399
1251,3699952
1252,31652604
1253,15837974
1254,1855877
1255,23167668
1256,8918897
1257,22030673
1258,23180153
1259,32435596
1260,9159452
1261,232700
1262,25034271
1263,3689449
1264,909494
1265,755350
1266,36896161
1267,31688543
1268,22232204
1269,27216162
1270,25723029
1271,33541258
1272,19667297
1273,14242010
1274,17384269
1275,3743244
1276,36825244
1277,13392827
1278,36622661
1279,22723291
1280,13371162
1281,21039205
1282,34963611
1283,24790556
1284,6907165
1285,35633452
1286,26908566
1287,1566316
1288,6460862
1289,16867913
1290,28099255
1291,32982209
1292,23875307
1293,5966530
1294,32246820
1295,11563135
1296,6611255
1297,21265694
1298,26513370
1299,21618218
1300,33939077
1301,23867573
1302,32521791
1303,10302830
1304,13850220
1305,17003430
1306,34210000
1307,16361601
1308,22654836
1309,27834525
1310,15907112
1311,12071501
1312,23273722
1313,10319843
1314,9376306
1315,29597741
1316,8204571
1317,36879365
1318,5248201
1319,1419689
1320,8716398
1321,33869687
1322,32838102
1323,27863415
1324,22499082
1325,19595245
1326,5288207
1327,6974871
1328,18477538
1329,32158452
1330,26528445
1331,34652889
1332,26024305
1333,15273812
1334,17835688
1335,3884767
1336,12671929
1337,14940182
1338,14144306
1339,8432700
1340,8693619
1341,24319395
1342,12403169
1343,19163775
1344,7027195
1345,5583647
1346,1409228
1347,33100549
1348,27863421
1349,12169993
1350,5537996
1351,6912527
1352,11319491
1353,34031933
1354,1378344
1355,20980353
1356,35611430
1357,20352318
1358,29134759
1359,20115499
1360,5949507
1361,28000499
1362,11639614
1363,27636962
1364,20122166
1365,4586988
1366,19241249
1367,7667324
1368,59046
1369,2416862
1370,18108367
1371,11654952
1372,21718132
1373,35908113
1374,2020929
1375,29976829
1376,22342204
1377,10604058
1378,13390463
1379,27155442
1380,20933712
1381,23002474
1382,7359356
1383,8219448
1384,7346460
1385,1443533
1386,36491200
1387,14935114
1388,20650173
1389,7817120
1390,3292590
1391,34634446
1392,19419681
1393,33706602
1394,35388828
1395,9751707
1396,11848709
1397,18389148
1398,37438203
1399,2752408
1400,18238623
1401,22458957
1402,32311481
1403,9595728
1404,31953465
1405,2109356
1406,22182351
1407,17449710
1408,20432541
1409,21033859
1410,26045598
1411,17905282
1412,911614
1413,15044084
1414,8146806
1415,28914235
1416,13433592
1417,6229137
1418,15377778
1419,31983398
1420,33359941
1421,25938564
1422,19257935
1423,31073239
1424,4286766
1425,35476393
1426,8242931
1427,7355479
1428,31733851
1429,9351303
1430,22008478
1431,37290319
1432,3786879
1433,37380350
1434,2862890
1435,20949493
1436,29603998
1437,15086955
1438,22236419
1439,12236007
1440,4090987
1441,25404156
1442,8615609
1443,4940791
1444,15592658
1445,714916
1446,29877706
1447,26157062
1448,17446998
1449,34403065
1450,11514216
1451,14481410
1452,9268903
1453,29069943
1454,1179304
1455,3125746
1456,15132483
1457,7603863
1458,25452799
1459,5680549
1460,32913355
1461,20115863
1462,11168922
1463,32494839
1464,27285062
1465,22397500
1466,33359315
1467,25914345
1468,21471309
1469,35076879
1470,32255232
1471,30416766
1472,27462177
1473,35200373
1474,13605823
1475,23810445
1476,8218051
1477,37150025
1478,121288
1479,8280715
1480,34328573
1481,12482732
1482,34192837
1483,10463186
1484,16488756
1485,22355364
1486,2981828
1487,37609862
1488,9741208
1489,16599179
1490,30859345
1491,34536248
1492,35229461
1493,35326950
1494,34793935
1495,5527541
1496,36752221
1497,14227424
1498,2750564
1499,31772745
1500,10295433
1501,15188960
1502,37212559
1503,7215380
1504,37660465
1505,5682722
1506,2600744
1507,4629347
1508,26816370
1509,9611819
1510,28591589
1511,20519749
1512,37229056
1513,14731055
1514,714624
1515,15732210
1516,26428946
1517,27025427
1518,4652867
1519,956544
1520,34586972
1521,21398320
1522,20552628
1523,35805810
1524,18077264
1525,1427002
1526,7912232
1527,4839368
1528,9442171
1529,37611393
1530,36574900
1531,27501676
1532,21756763
1533,10902721
1534,4633674
1535,26465271
1536,1917773
1537,18555968
1538,31019340
1539,6789146
1540,2080334
1541,21351849
1542,16476154
1543,2030236
1544,23621767
1545,23666037
1546,15780838
1547,12440704
1548,19178129
1549,2406883
1550,19080684
1551,9653480
1552,6205581
1553,20132268
1554,20295901
1555,30972916
1556,26463936
1557,16272819
1558,26260983
1559,2052676
1560,25118440
1561,26700816
1562,29639749
1563,9703334
1564,9319361
1565,16342387
1566,27704985
1567,27707889
1568,23853898
1569,25812880
1570,36490106
1571,19711200
1572,33776060
1573,14916547
1574,31604780
1575,9806128
1576,21548681
1577,24868504
1578,662257
1579,29137682
1580,3017197
1581,22848251
1582,11085712
1583,36220875
1584,37004544
1585,21509054
1586,35923373
1587,286631
1588,19368066
1589,17504229
1590,12971497
1591,33596359
1592,9135470
1593,16856933
1594,10578615
1595,12981123
1596,36411097
1597,2845158
1598,19666011
1599,17260622
1600,10450816
1601,26483898
1602,31944880
1603,6062903
1604,26199133
1605,11811000
1606,1616854
1607,5124549
1608,320981
1609,23595701
1610,31701289
1611,17319195
1612,30607935
1613,12908466
1614,5489210
1615,37499627
1616,21089663
1617,12500354
1618,19444029
1619,7494846
1620,34401589
1621,21817706
1622,24003554
1623,4975804
1624,36625876
1625,28110856
1626,36608557
1627,4526872
1628,29140067
1629,33233534
1630,26794510
1631,24390916
1632,11372674
1633,29413668
1634,30278914
1635,37249072
1636,19362702
1637,34410494
1638,5849936
1639,5172966
1640,25905772
1641,5536230
1642,25380804
1643,25622746
1644,21864394
1645,37425512
1646,27030751
1647,5079439
1648,25674129
1649,26196241
1650,6601146
1651,216942
1652,27578192
1653,12589034
1654,11778657
1655,14303713
1656,10872386
1657,4387686
1658,6842256
1659,19912515
1660,28929356
1661,4880974
1662,20437349
1663,4473314
1664,17313253
1665,24008594
1666,20122731
1667,8429521
1668,5718509
1669,26962764
1670,4383420
1671,26199939
1672,10506493
1673,35229207
1674,1333782
1675,35529922
1676,37194309
1677,24458195
1678,28011719
1679,17868854
1680,22334618
1681,26980135
1682,23234151
1683,9762063
1684,9078769
1685,21686664
1686,25521806
1687,34529788
1688,21301360
1689,10358563
1690,14751065
1691,30097182
1692,31905160
1693,30435826
1694,14139681
1695,21984016
1696,30171358
1697,33476845
1698,635541
1699,20193807
1700,29417071
1701,8810930
1702,1510938
1703,27665783
1704,86164
1705,7293526
1706,21575567
1707,11115103
1708,12636758
1709,25603640
1710,17780482
1711,31680475
1712,37132106
1713,1385540
1714,26796159
1715,322349
1716,11727741
1717,18328554
1718,27879916
1719,2893362
1720,21538370
1721,31714801
1722,36129957
1723,26431632
1724,24203593
1725,24780675
1726,18351242
1727,10098054
1728,2080666
1729,18487545
1730,15412101
1731,53780
1732,2731032
1733,32572604
1734,12917402
1735,14919591
1736,35679367
1737,30523755
1738,14345559
1739,36646012
1740,373211
1741,35574462
1742,35247885
1743,6221414
1744,28148622
1745,19680855
1746,7947132
1747,21121448
1748,1297627
1749,25386429
1750,2230412
1751,24112230
1752,21204691
1753,18851386
1754,12142921
1755,957989
1756,20103364
1757,4190854
1758,26506787
1759,2572327
1760,5790792
1761,17733151
1762,3754058
1763,12655274
1764,1297311
1765,25253612
1766,28741646
1767,23102560
1768,2813514
1769,4627913
1770,3826457
1771,28589596
1772,21321505
1773,11532007
1774,33955047
1775,4361321
1776,1907262
1777,34666088
1778,34566155
1779,5043560
1780,20307972
1781,12928098
1782,2120426
1783,25530225
1784,9912757
1785,20629872
1786,28136047
1787,16094111
1788,16450671
1789,5178317
1790,15983509
1791,28637147
1792,32079236
1793,2865593
1794,10981389
1795,32462005
1796,12106857
1797,12234477
1798,37015447
1799,18572752
1800,23928830
1801,21911021
1802,4732420
1803,13653945
1804,6084960
1805,18133695
1806,28099058
1807,2938651
1808,32597165
1809,14177232
1810,32961140
1811,11967770
1812,30312996
1813,27462717
1814,14129863
1815,647318
1816,21739917
1817,16853472
1818,17016479
1819,7108289
1820,13354839
1821,14390807
1822,36107205
1823,32616606
1824,1919431
1825,390497
1826,8276547
1827,27884626
1828,16556239
1829,11871135
1830,34198266
1831,28780413
1832,22384111
1833,34452248
1834,30233528
1835,25421521
1836,22379144
1837,19324661
1838,28746257
1839,18685294
1840,30919005
1841,20030983
1842,23231653
1843,24118089
1844,20887902
1845,4395137
1846,4618471
1847,8906535
1848,2422417
1849,8538053
1850,16508265
1851,28186871
1852,28919627
1853,21231646
1854,2656246
1855,20865885
1856,21222277
1857,19511327
1858,18508113
1859,18846502
1860,2786842
1861,36159943
1862,34402791
1863,22188124
1864,2651812
1865,15620820
1866,21134049
1867,27980422
1868,35978342
1869,162124
1870,27811318
1871,34309336
1872,10204863
1873,37128943
1874,17981819
1875,335663
1876,33092205
1877,14237966
1878,34158890
1879,4081008
1880,6857055
1881,24638493
1882,13624617
1883,9870180
1884,12573620
1885,8004783
1886,10594471
1887,5797062
1888,12761485
1889,15947327
1890,6019785
1891,21483185
1892,5789108
1893,35593137
1894,35083319
1895,22537439
1896,3632903
1897,28647289
1898,2439905
1899,15683079
1900,10434789
1901,9765437
1902,4715391
1903,16755512
1904,19448456
1905,10803899
1906,24961685
1907,15262066
1908,2981972
1909,3322847
1910,14957243
1911,2630360
1912,35696313
1913,33220665
1914,32859945
1915,4163801
1916,36198885
1917,33828000
1918,22686790
1919,33251414
1920,18790946
1921,1917590
1922,20891642
1923,14542289
1924,14385824
1925,13604135
1926,6937749
1927,314416
1928,9159797
1929,2805035
1930,30517766
1931,19672383
1932,24710267
1933,21742457
1934,25755944
1935,3224617
1936,36783624
1937,37479664
1938,5479177
1939,28452275
1940,28713838
1941,26966570
1942,8288922
1943,1891514
1944,37389091
1945,24033514
1946,18326035
1947,34535248
1948,21020404
1949,11510470
1950,31052847
1951,27520330
1952,14544381
1953,1178539
1954,24752081
1955,17121637
1956,9562152
1957,31601356
1958,26498549
1959,7881926
1960,21112534
1961,29388608
1962,6467759
1963,788879
1964,23330061
1965,8747686
1966,10827355
1967,29238769
1968,14411797
1969,7686257
1970,33396832
1971,57617
1972,517047
1973,18204302
1974,24340194
1975,25201252
1976,7440591
1977,22794031
1978,35636003
1979,37159794
1980,3445466
1981,32824663
1982,36497144
1983,36145818
1984,21427099
1985,9147912
1986,8027752
1987,16677209
1988,13763841
1989,26298294
1990,11301752
1991,17516493
1992,23830796
1993,6842819
1994,20203418
1995,1060540
1996,34252683
1997,12523150
1998,19482487
1999,17120845
2000,3855020
2001,22132826
2002,33923661
2003,23289408
2004,31943464
2005,6214960
2006,20183320
2007,15566005
2008,14181186
2009,33019993
2010,18397515
2011,7586717
2012,18711818
2013,6823681
2014,26507358
2015,6189280
2016,29393554
2017,21938819
2018,27076121
2019,23158779
2020,5589815
2021,18216279
2022,27626794
2023,34580875
2024,17524261
2025,27707209
2026,30997625
2027,10905862
2028,29789565
2029,201991
2030,8595542
2031,26938594
2032,11526335
2033,5034929
2034,16435617
2035,11802444
2036,15802306
2037,32341194
2038,10414876
2039,24071935
2040,29856005
2041,25494568
2042,29970936
2043,5141375
2044,23110897
2045,27811636
2046,21771888
2047,23606095
2048,10650793
2049,28132425
2050,21884399
2051,21803768
2052,2017977
2053,22436697
2054,27539351
2055,11765742
2056,36290764
2057,21672776
2058,34622527
2059,10800618
2060,2983103
2061,14305011
2062,9632268
2063,24965493
2064,34445244
2065,3952698
2066,30367799
2067,23936387
2068,22426574
2069,29676157
2070,25848832
2071,850320
2072,2340378
2073,1122477
2074,21386479
2075,37439029
2076,9669408
2077,12666762
2078,1180514
2079,31292617
2080,30460334
2081,32749572
2082,37484958
2083,1031885
2084,19684858
2085,15076102
2086,31009872
2087,35768259
2088,18159658
2089,18426634
2090,35869928
2091,30339252
2092,8823794
2093,7770855
2094,20614365
2095,4128456
2096,31164876
2097,23001384
2098,11082905
2099,35801616
2100,29747011
2101,10224786
2102,20945390
2103,23983741
2104,21920797
2105,7345870
2106,27642646
2107,6377354
2108,2986231
2109,4017525
2110,31386585
2111,24732689
2112,22852208
2113,21833170
2114,20100783
2115,15786315
2116,12281104
2117,20387268
2118,18097922
2119,31758696
2120,32718523
2121,9448354
2122,17767319
2123,1573793
2124,12595088
2125,23659953
2126,16180522
2127,30529725
2128,14888775
2129,7622456
2130,7302563
2131,22129006
2132,9649938
2133,20293803
2134,5282060
2135,2910198
2136,26252008
2137,11582265
2138,18201991
2139,13896878
2140,1741828
2141,13027168
2142,15715514
2143,1005649
2144,16706336
2145,6849256
2146,7382555
2147,18245366
2148,33783274
2149,2047462
