,0
907,33323249
908,14375106
909,12841117
910,35854303
911,20178643
912,15814425
913,19223218
914,2429845
915,28890353
916,33536985
917,10265797
918,25028734
919,11434290
920,2976525
921,1302191
922,9931987
923,19946620
924,19714399
925,3824786
926,20893809
927,9054116
928,4154319
929,13660087
930,18944048
931,562168
932,36659527
933,223820
934,9815326
935,30986423
936,7600855
937,5179102
938,35300557
939,12189438
940,22947789
941,26781875
942,5247763
943,20400377
944,13071382
945,88664
946,363205
947,28772586
948,2050174
949,24951784
950,21227165
951,32996021
952,17961899
953,33644240
954,35946118
955,25818500
956,35999851
957,18877947
958,8434713
959,693326
960,36303272
961,33481877
962,16315101
963,2169286
964,30433708
965,35270486
966,3098856
967,37342272
968,17719353
969,26582278
970,5286536
971,29848585
972,2760610
973,17138117
974,24603622
975,1509497
976,37323038
977,6724482
978,27053839
979,6139380
980,20361374
981,12663435
982,8930239
983,7546354
984,16079244
985,1567757
986,9193835
987,14991008
988,8292560
989,1260746
990,2069525
991,7683363
992,31556906
993,3604208
994,26335587
995,24200390
996,18608781
997,25034301
998,22979070
999,11749391
1000,22962013
1001,32308639
1002,8796682
