,0
414,32897865
415,4187279
416,28542572
417,1048393
418,18544088
419,6872439
420,11812655
421,22611393
422,16987021
423,25016881
424,15161873
425,14661910
426,29464206
427,32756296
428,1719099
429,36163905
430,12170007
431,16543919
432,4687612
433,8252885
434,8539804
435,26635941
436,18413225
437,35506581
438,32921849
439,37154586
440,31192471
441,1430446
442,3649780
443,1012606
444,6996094
445,32448849
446,11996399
447,29469937
448,17016568
449,18101170
450,15210189
451,18228702
452,29717307
453,396845
454,29191810
455,15396157
456,10800718
457,14716412
458,15270249
459,14402930
460,10367003
461,21129945
462,17253213
463,13960330
464,35364436
465,21364907
466,21812824
467,3387887
468,18264892
469,4411739
470,19434683
471,34724214
472,30459962
473,23555460
474,20323812
475,36744983
476,16691086
477,19991958
478,10031234
479,31762671
480,10698266
481,938251
482,2842973
483,18926707
484,22125613
485,26078729
486,12981209
487,20842835
488,35569520
489,16874960
490,28761126
491,9167382
492,22241726
493,9959171
494,9797017
495,7230996
496,4480886
497,23238761
498,7409450
499,24572429
500,26794308
501,2272690
502,14863782
503,12071884
504,30074761
505,9690015
506,31489574
507,19578140
508,2112082
509,3387840
510,33272171
511,27455585
512,35655736
513,32413725
514,6728247
515,24065737
516,28274098
517,6529226
518,3495436
519,32284278
520,15506176
521,23898171
522,32327984
523,24837226
524,10490451
525,20728636
526,5618805
527,2861998
528,16460503
529,23605288
530,22013186
531,33558199
532,4300821
533,32149709
534,16439505
535,3324264
536,28669526
537,31827650
538,19636801
539,30082883
540,18863688
541,36598996
542,26096434
543,4153841
544,1345204
545,13891854
546,21203899
547,11620517
548,6473322
549,3086672
550,7546401
551,8826008
552,23955851
553,6379758
554,8008564
555,10314228
556,34583997
557,37327656
558,9407963
559,35699433
560,24671756
561,18787514
562,25047056
563,13070396
564,5368967
565,25122963
566,32574061
567,27928649
568,36416733
569,11807021
570,32382772
571,9057259
572,31584515
573,30502159
574,4701040
575,30206615
576,36935914
577,1141897
578,26192711
579,23445586
580,20084902
581,26618691
582,13022052
583,26714061
584,15531088
585,13861188
586,14088535
587,25547145
588,13571871
589,27835870
590,11506912
591,18298014
592,19879400
593,26543631
594,30304141
595,4632945
596,21500662
597,18253
598,32042293
599,16527043
600,12292290
601,17944176
602,29972218
603,15675349
604,4558218
605,20335309
606,1026735
607,36854878
608,21090348
609,28393568
610,37636021
611,17746843
612,36563286
613,28313843
614,11995620
615,27894072
616,25126982
617,18109408
618,11729104
619,1111493
620,33365333
621,36401907
622,36086853
623,7405832
624,17742660
625,35769551
626,20362884
627,15124638
628,15095087
629,29781643
630,14552948
631,36442951
632,2730141
633,14101213
634,32059807
635,17186530
636,36860049
637,7026065
638,16177023
639,8361571
640,35014037
641,36941176
642,27572551
643,25272698
644,31139320
645,12446845
646,23471147
647,26072472
648,29000235
649,28628133
650,36032403
651,5846626
652,30186983
653,7358883
654,6502702
655,26246919
656,16156207
657,2832598
658,36666183
659,20177969
660,1406624
661,26103778
662,26656900
663,26670245
664,13683977
665,26924615
666,35305308
667,21303744
668,25441667
669,27062399
670,31615761
671,26343232
672,14370240
673,6938746
674,5309730
675,24074246
676,27351599
677,4703820
678,13367886
679,37193362
680,36755683
681,33186632
682,32609349
683,12094111
684,18040631
685,28490614
686,10600483
687,25047982
688,18308609
689,11719683
690,35797749
691,12080790
692,2438360
693,34878005
694,5402113
695,32887177
696,10267526
697,31918062
698,28057340
699,35502470
700,29577049
701,16175947
702,26696871
703,10211369
704,7411300
705,12037731
706,18583834
707,7385379
708,2567427
709,952155
710,35295775
711,34157891
712,8598020
713,28084584
714,36723402
715,25876950
716,9818415
717,17630166
718,30946848
719,14983728
720,9102471
721,11803788
722,18661331
723,8338029
724,27194628
725,23128222
726,8632167
727,34972754
728,28646746
729,5101698
730,29520700
731,13982130
732,19611823
733,3505195
734,13673208
735,10011191
736,6653830
737,12899627
738,6040318
739,23953288
740,34381780
741,17238647
742,432194
743,12451442
744,4942898
745,21861368
746,8055508
747,21032908
748,9633385
749,10591429
750,35999576
751,25704305
752,10880141
753,22849611
754,3421235
755,22103650
756,30244750
757,8401914
758,21233825
759,1199
760,33568818
761,10170811
762,28245966
763,5626815
764,14924717
765,8119682
766,27104870
767,36157968
768,36983899
769,468907
770,24465641
771,21793832
772,24801178
773,3514833
774,18490705
775,5898472
776,8823917
777,15007049
778,11779843
779,25670785
780,5860837
781,22888336
782,24812452
783,29799872
784,10210797
785,8272850
786,15058396
787,31885846
788,35514558
789,4983387
790,22453517
791,9272689
792,983206
793,36180565
794,10277045
795,8858930
796,25413579
797,36904144
798,26358351
799,12196006
800,8297513
801,2725764
802,25892762
803,34172710
804,27501865
805,31451938
806,27211358
807,20049061
808,37395974
809,28988163
810,18934737
811,37356296
812,4371435
813,28102642
814,9485880
815,32208631
816,37474037
817,3658577
818,19130352
819,31750901
820,25021810
821,3790131
822,26734015
823,12110124
824,14898811
825,10524026
826,20935028
827,7524109
828,21249443
829,32413246
830,29704210
831,29972722
832,3322225
833,17162815
834,31571296
835,12644384
836,2834859
837,4370770
838,17277326
839,19212313
840,36836474
841,9158796
842,29661294
843,3921127
844,6043024
845,21974926
846,256684
847,32569887
848,32144947
849,25560937
850,104738
851,21814109
852,17595457
853,37344652
854,6929010
855,10623352
856,24826494
857,5822222
858,22216328
859,20291820
860,9128611
861,30459429
862,399546
863,13469213
864,17088014
865,32498643
866,25865525
867,5214518
868,31575825
869,19623839
870,9085379
871,25445271
872,25090618
873,4675512
874,10423991
875,29875654
876,114391
877,33160645
878,14579144
879,19808220
880,24330365
881,25349519
882,11243050
883,21705527
884,20958542
885,23728362
886,2087771
887,34212712
888,8255885
889,18731944
890,402912
891,1430642
892,469550
893,28279874
894,7392648
895,33770048
896,4744309
897,29045072
898,14805095
899,6818587
900,21312300
901,22985332
902,11771283
903,6860331
904,3460688
905,19426817
906,17814187
907,3417876
908,9916853
909,18517579
910,13053381
911,9246424
912,23027726
913,25120760
914,11921656
915,34577345
916,27641608
917,12859928
918,35052530
919,28912575
920,25204812
921,32239715
922,12438590
923,23211716
924,18854957
925,18641987
926,9250956
927,7673839
928,11742825
929,5720401
930,807283
931,11814203
932,29521532
933,21477556
934,22667258
935,5147477
936,598467
937,2617636
938,32002969
939,26782534
940,35975868
941,27476581
942,35303318
943,5115134
944,35333888
945,23775448
946,18180383
947,31567696
948,32982888
949,14939227
950,33216002
951,37090911
952,31567106
953,28040613
954,12323868
955,13526463
956,19887307
957,9222157
958,12370674
959,13543398
960,25097510
961,32451041
962,7128251
963,4780774
964,9403777
965,22984871
966,24411023
967,12915611
968,22552439
969,3493415
970,34886462
971,3053646
972,33643233
973,30646235
974,34039522
975,16479604
976,17840929
977,5559884
978,33342828
979,11234074
980,27241411
981,34207963
982,13485242
983,29171126
984,31224537
985,23301217
986,28319861
987,13299104
988,32428017
989,23933003
990,12254642
991,22199419
992,34659640
993,9521183
994,23369647
995,15230383
996,3705970
997,36658216
998,29742390
999,3129077
1000,13915040
1001,8672227
1002,37609641
1003,17957550
1004,25748019
1005,8225007
1006,4230599
1007,12347136
1008,37622836
1009,24446106
1010,17541460
1011,10891759
1012,18131226
1013,25470171
1014,4159317
1015,18526306
1016,13225866
1017,17279757
1018,37470298
1019,32953186
1020,36725504
1021,21256779
1022,18477574
1023,1192091
1024,18690628
1025,29808898
1026,8667344
1027,35004289
1028,34085685
1029,18101534
1030,24468291
1031,29701584
1032,34068466
1033,14019930
1034,32568968
1035,32040363
1036,31327562
1037,30761925
1038,117402
1039,21199135
1040,11051963
1041,4557476
1042,22029925
1043,6470451
1044,29274921
1045,32552396
1046,10375818
1047,21887027
1048,24787853
1049,14641195
1050,25003456
1051,32697278
1052,24004729
1053,13615257
1054,5677239
1055,29530182
1056,4326750
1057,26671471
1058,18048864
1059,12663698
1060,11326092
1061,28716067
1062,15478692
1063,13040543
1064,25197644
1065,25214607
1066,15080205
1067,5475441
1068,20546743
1069,28230018
1070,34194929
1071,36043345
1072,9628849
1073,32823135
1074,32414544
1075,15736502
1076,30066457
1077,3731074
1078,20616347
1079,33313579
1080,26697645
1081,2259268
1082,425955
1083,17250780
1084,22570610
1085,2636149
1086,15050495
1087,27345907
1088,28702906
1089,417094
1090,29480612
1091,31538790
1092,32638688
1093,22576541
1094,30063043
1095,14163538
1096,28242106
1097,17730149
1098,193709
1099,33422773
1100,12799910
1101,16042741
1102,4714609
1103,11053498
1104,27015456
1105,25657839
1106,16840094
1107,27069187
1108,9505176
1109,36824816
1110,24193186
1111,5270599
1112,17036309
1113,16413769
1114,24629058
1115,29244282
1116,37174749
1117,10975306
1118,8251489
1119,4336140
1120,31607280
1121,33800008
1122,11046923
1123,4841792
1124,17411196
1125,30166370
1126,11115574
1127,1469869
1128,37503506
1129,19512473
1130,16756791
1131,10628376
1132,1075046
1133,30193551
1134,22911502
1135,19914591
1136,5443253
1137,13742032
1138,4116269
1139,25533881
1140,19355533
1141,20360291
1142,27228406
1143,35263621
1144,21144138
1145,16598209
1146,1444539
1147,15362061
1148,19786322
1149,9976734
1150,4542970
1151,8026351
1152,17850452
1153,20041300
1154,30823218
1155,7993600
1156,9017142
1157,27535204
1158,22397995
1159,15442593
1160,415799
1161,17303243
1162,24747771
1163,9897968
1164,29447368
1165,6541524
1166,2063571
1167,8428373
1168,3310060
1169,23882766
1170,17753738
1171,12597764
1172,11187335
1173,36039664
1174,16592199
1175,5731477
1176,10080411
1177,34501462
1178,17574832
1179,31114063
1180,12997881
1181,16267470
1182,19323933
1183,10805657
1184,4462860
1185,25206541
1186,23774801
1187,21243352
1188,14297667
1189,852999
1190,28404766
1191,32060330
1192,19175901
1193,31449853
1194,23988387
1195,8534356
1196,17250575
1197,8010874
1198,9471059
1199,18653938
1200,15020917
1201,33566803
1202,5175338
1203,9961353
1204,12671291
1205,25208885
1206,14742342
1207,8678809
1208,18206650
1209,17368843
1210,23320362
1211,15834694
1212,9612700
1213,16146534
1214,37349124
1215,22237689
1216,35765440
1217,9996213
1218,22210914
1219,35068235
1220,33723765
1221,15541121
1222,26624293
1223,27371690
1224,28938005
1225,37009595
1226,37280428
1227,33981570
1228,9511182
1229,17684040
1230,14690499
1231,37020980
1232,18218942
1233,22692540
1234,15192372
1235,25234710
1236,31866789
1237,17255409
1238,24340707
1239,20276720
1240,9882449
1241,19717862
1242,21410766
1243,16507708
1244,22242272
1245,10418007
1246,3697289
1247,24005869
1248,14892689
1249,35348792
1250,35191838
1251,30454775
1252,17988949
1253,813754
1254,3058381
1255,12084382
1256,28080418
1257,21684579
1258,14040984
1259,34890016
1260,29622951
1261,27635189
1262,16583468
1263,36821239
1264,29281096
1265,28015944
1266,33389329
1267,32596890
1268,25728887
1269,21291231
1270,15327903
1271,31825638
1272,19851932
1273,12929107
1274,32378225
1275,8993509
1276,37609635
1277,12557196
1278,30100712
1279,2321767
1280,5785774
1281,32760775
1282,35698103
1283,749824
1284,24366155
1285,23021859
1286,6675873
1287,6760243
1288,21189323
1289,23453842
1290,37601795
1291,10422247
1292,37035229
1293,35303065
1294,12628622
1295,21599651
1296,21742607
1297,24887306
1298,37001157
1299,23034689
1300,35480040
1301,9668499
1302,35783821
1303,977813
1304,507233
1305,13961290
1306,5242939
1307,33632036
1308,13106314
1309,35204956
1310,17414235
1311,19041459
1312,129061
1313,25291539
1314,1102286
1315,33403412
1316,23263118
1317,15828917
1318,20327889
1319,8592397
1320,34759927
1321,4179827
1322,7712491
1323,15942606
1324,18793374
1325,30709539
1326,26985957
1327,23831142
1328,18149332
1329,35424178
1330,26398186
1331,14702731
1332,12320432
1333,22224807
1334,25124768
1335,16513437
1336,29542305
1337,28744572
1338,14048897
1339,18806453
1340,9986131
1341,401986
1342,32855696
1343,12231426
1344,2502446
1345,22819006
1346,31662763
1347,21067292
1348,23545721
1349,146757
1350,13432932
1351,13770619
1352,11656601
1353,4375385
1354,36689549
1355,13124766
1356,31203852
1357,12247890
1358,25656138
1359,12933639
1360,14162881
1361,17913513
1362,28882752
1363,30610421
1364,32539255
1365,27372598
1366,6320563
1367,16506778
1368,11103442
1369,32633765
1370,11537147
1371,1949594
1372,16740457
1373,10521587
1374,23045115
1375,26038730
1376,5842994
1377,32879149
1378,4604639
1379,2351129
1380,30757142
1381,25050326
1382,4415208
1383,10495832
1384,24707481
1385,17792991
1386,35076125
1387,33140392
1388,24053237
1389,13189645
1390,36223926
1391,12650751
1392,28503579
1393,10649668
1394,6145138
1395,2487942
1396,14728998
1397,34833795
1398,26111624
1399,23800360
1400,36777577
1401,12051357
1402,27618288
1403,32176442
1404,36020748
1405,37069773
1406,9982793
1407,29896312
1408,21571179
1409,28444684
1410,26348058
1411,32922757
1412,1447071
1413,31225501
1414,27267155
1415,10293925
1416,26372700
1417,27886665
1418,8553029
1419,10025978
1420,27119488
1421,8710703
1422,34157227
1423,13470216
1424,33097963
1425,15343871
1426,32573042
1427,36511319
1428,12546981
1429,26034959
1430,34486535
1431,5376792
1432,21755254
1433,13573426
1434,12591187
1435,35232222
1436,31235894
1437,30062672
1438,24513637
1439,36873110
1440,9470077
1441,31446618
1442,7548269
1443,8331071
1444,23356369
1445,34971531
1446,23902568
1447,13968815
1448,21629575
1449,27918409
1450,14543011
1451,29147666
1452,20148720
1453,27164345
1454,19669350
1455,27291929
1456,27816339
1457,25290387
1458,29204503
1459,24700897
1460,35915438
1461,24794564
1462,7775504
1463,26125741
1464,17403863
1465,11645292
1466,36940006
1467,36125420
1468,5787920
1469,9657920
1470,431319
1471,17361535
1472,11984509
1473,19688703
1474,8264987
1475,24437651
1476,24072674
1477,24036640
1478,28420435
1479,5700751
1480,31426514
1481,29076693
1482,29231877
1483,14965794
1484,20687375
1485,19780685
1486,29334031
1487,19459298
1488,12045838
1489,36334482
1490,1995435
1491,29224109
1492,7395611
1493,22117881
1494,31373663
1495,32291806
1496,5843746
1497,8717069
1498,34900163
1499,26030214
1500,629073
1501,32786392
1502,27502837
1503,19891201
1504,21660304
1505,12073442
1506,17891828
1507,15864258
1508,1533484
1509,31464165
1510,22046320
1511,13954496
1512,17710942
1513,9291942
1514,18944197
1515,13504946
1516,17014027
1517,18909455
1518,26314336
1519,13564437
1520,3304343
1521,15726010
1522,15191764
1523,31589774
1524,12366125
1525,1378011
1526,22536675
1527,33087073
1528,26090320
1529,27998949
1530,19889725
1531,24193361
1532,27349523
1533,15594552
1534,3582463
1535,4546666
1536,31298281
1537,17205869
1538,24023264
1539,12318492
1540,4278290
1541,32685677
1542,37275565
1543,18612662
1544,14199316
1545,31340388
1546,22810581
1547,24887404
1548,30541763
1549,8071429
1550,22563639
1551,35433266
1552,11618242
1553,25945816
1554,36801214
1555,7276068
1556,27325210
1557,25587613
1558,22503710
1559,8384438
1560,5890497
1561,32644111
1562,26679803
1563,31483851
1564,15589304
1565,6694194
1566,18511280
1567,27927020
1568,28131897
1569,37417705
1570,11351571
1571,24050965
1572,25468820
1573,9035153
1574,36786681
1575,3772038
1576,24956763
1577,10427574
1578,30877004
1579,10783019
1580,33675646
1581,16602583
1582,35295420
1583,10310310
1584,16602270
1585,29872387
1586,22666768
1587,17721021
1588,29191819
1589,13312264
1590,19279070
1591,8824279
1592,15422896
1593,1663192
1594,18370206
1595,6582649
1596,33422952
1597,12748463
1598,23570288
1599,12880444
1600,29135142
1601,24532235
1602,22752381
1603,10467613
1604,25945448
1605,8290083
1606,29175038
1607,18550327
1608,28227823
1609,3879017
1610,7746256
1611,37574165
1612,21488522
1613,25541944
1614,18558665
1615,6573252
1616,31141297
1617,33172187
1618,19907663
1619,24916496
1620,34084828
1621,34566892
1622,9318975
1623,24189500
1624,22869998
1625,9577632
1626,4801396
1627,4469299
1628,22375390
1629,6464626
1630,19510259
1631,3684615
1632,9788046
1633,9249893
1634,807715
1635,19940207
1636,9173936
1637,22290402
1638,20763584
1639,9450384
1640,16220382
1641,7010180
1642,6609782
1643,10988522
1644,34651455
1645,28768174
1646,10232689
1647,37372089
1648,9527890
1649,23935470
1650,36730274
1651,17389266
1652,10131481
1653,35861149
1654,24817736
1655,26923545
1656,35328931
1657,5339320
1658,12215760
1659,10849225
1660,16939177
1661,21506951
1662,28473579
1663,8805220
1664,7663825
1665,28635060
1666,31570229
1667,16348095
1668,25321356
1669,22897848
1670,18165236
1671,31196420
1672,10319015
1673,19541425
1674,12024158
1675,6439116
1676,27156759
1677,20977874
1678,17291915
1679,19798018
1680,23522511
1681,23352950
1682,12895001
1683,5189633
1684,21126416
1685,14995486
1686,1595820
1687,17649198
1688,7684489
1689,12991460
1690,34731577
1691,33525271
1692,22133272
1693,19569795
1694,17809877
1695,6626035
1696,25952982
1697,6061130
1698,36956857
1699,30376628
1700,6746520
1701,2433249
1702,18927875
1703,18642638
1704,7782147
1705,4342932
1706,12301779
1707,20317201
1708,63809
1709,1695372
1710,478652
1711,21696909
1712,7142681
1713,32996472
1714,9100265
1715,25104440
1716,32274494
1717,34222482
1718,32754674
1719,28356802
1720,15980802
1721,2949598
1722,18972636
1723,13176251
1724,7234850
1725,33995154
1726,3344526
1727,17190754
1728,17268689
1729,30643050
1730,35145108
1731,22104650
1732,2062918
1733,18689346
1734,24288213
1735,13417363
1736,10235495
1737,14351849
1738,4349201
1739,1119177
1740,17180217
1741,28987981
1742,19853166
1743,21760352
1744,14215837
1745,2206229
1746,13249152
1747,25909002
1748,31038019
1749,1479491
1750,25605197
1751,28018947
1752,8212958
1753,27782332
1754,923236
1755,30222907
1756,32472168
1757,13214593
1758,19401710
1759,19662739
1760,18063678
1761,36957591
1762,16530262
1763,4839508
1764,2533146
1765,25663016
1766,10698850
1767,25357335
1768,34157324
1769,3933249
1770,10022461
1771,33335949
1772,4238311
1773,1802046
1774,18643691
1775,26110307
1776,12047267
1777,12630723
1778,12095820
1779,1886717
1780,18904101
1781,16188300
1782,2005966
1783,2252393
1784,23542988
1785,30168839
1786,15269478
1787,5144940
1788,23970999
1789,26036485
1790,29360489
1791,1801920
1792,4839200
1793,13689829
1794,4220847
1795,37642588
1796,10094343
1797,31722638
1798,34667451
1799,22097801
1800,25568519
1801,13955252
1802,11308357
1803,20210275
1804,825142
1805,10259208
1806,24212533
1807,25305715
1808,2371405
1809,27103802
1810,4970583
1811,19600853
1812,36464380
1813,3448843
1814,24823406
1815,20838871
1816,28566123
1817,26843704
1818,36535441
1819,15432336
1820,21446410
1821,36481022
1822,20375024
1823,25692525
1824,35418973
1825,36778302
1826,37652949
1827,29690066
1828,9612888
1829,17245001
1830,19641353
1831,20069097
1832,35168709
1833,25127401
1834,13992068
1835,13805909
1836,12194339
1837,16889420
1838,3860801
1839,17026690
1840,14824642
1841,13786755
1842,35512239
1843,19042338
1844,29620298
1845,15245765
1846,19310134
1847,37015264
1848,27732057
1849,11221797
1850,8126093
1851,6317294
1852,8815803
1853,21472476
1854,7453919
1855,19460421
1856,18354290
1857,23288976
1858,4679450
1859,24398496
1860,14787192
1861,7319077
1862,6223891
1863,12929174
1864,28030388
1865,4115446
1866,37018905
1867,24303784
1868,3139094
1869,8557274
1870,1055745
1871,10977570
1872,36523765
1873,13920177
1874,5143338
1875,5248333
1876,1301646
1877,21673589
1878,16565574
1879,34464402
1880,35288215
1881,12270924
1882,16127363
1883,26724407
1884,9443752
1885,26740206
1886,20626523
1887,34789244
1888,5879055
1889,17258916
1890,8226307
1891,31545422
1892,35434438
1893,23939000
1894,5909163
1895,27747836
1896,24561797
1897,15614677
1898,29967879
1899,28915274
1900,15125546
1901,26695322
1902,21745468
1903,5172582
1904,26498979
1905,34766937
1906,8642669
1907,10342271
1908,28295312
1909,31444332
1910,10326012
1911,8019658
1912,35731098
1913,15700368
1914,19090885
1915,11739001
1916,1216653
1917,4663881
1918,10459619
1919,18181822
1920,30061282
1921,10882159
1922,20716698
1923,27145370
1924,19525191
1925,3117313
1926,27571632
1927,14863255
1928,12808286
1929,23510822
1930,18435245
1931,17261150
1932,6451261
1933,35789938
1934,16291477
1935,36306906
1936,4122629
1937,36484270
1938,25678212
1939,3662159
1940,29266576
1941,23313074
1942,21410033
1943,11951255
1944,229262
1945,26990008
1946,13597843
1947,10217928
1948,33233059
1949,9570203
1950,28175218
1951,27483568
1952,31962372
1953,9794560
1954,4671782
1955,20260196
1956,12149962
1957,23033878
1958,25992090
1959,32245531
1960,20424258
1961,794660
1962,11624992
1963,31181077
1964,19636769
1965,13559542
1966,18397894
1967,18749911
1968,3861848
1969,37276461
1970,3265777
1971,27132848
1972,29816026
1973,1723985
1974,18450499
1975,30811201
1976,2095168
1977,13861213
1978,774787
1979,3552791
1980,16120440
1981,37162543
1982,20953944
1983,1129373
1984,15876825
1985,28205073
1986,22559738
1987,24429054
1988,26883556
1989,34879833
1990,19340076
1991,35312310
1992,34751552
1993,3637480
1994,17205255
1995,21822974
1996,18970906
1997,11411373
1998,1818149
1999,22251039
2000,12320304
2001,29017742
2002,29075108
2003,36505201
2004,28421719
2005,35776675
2006,29549947
2007,5318886
2008,15815496
2009,14546259
2010,6473885
2011,4039009
2012,11049854
2013,6438933
2014,4531068
2015,25797859
2016,12451067
2017,19997975
2018,35822493
2019,10927259
2020,11530191
2021,3387943
2022,28261558
2023,29764372
2024,22139229
2025,25212975
2026,9565127
2027,35437196
2028,30406474
2029,25437535
2030,7280929
2031,9262674
2032,37020943
2033,17610617
2034,13645623
2035,910766
2036,16279976
2037,12330202
2038,8410745
2039,23856875
2040,239157
2041,24816450
2042,34092665
2043,32755655
2044,15119218
2045,11629652
2046,25406789
2047,13560095
2048,8453632
2049,27970185
2050,2481727
2051,14526000
2052,16576776
2053,30875007
2054,35806789
2055,20510600
2056,15595491
2057,23775249
2058,18082174
2059,3700054
2060,16784151
2061,31500872
2062,8422112
2063,17960476
2064,8075729
2065,18678277
2066,34012078
2067,9955832
2068,26926137
2069,21638678
2070,29670966
2071,15260986
2072,22351822
2073,8278560
2074,1188643
2075,14662237
2076,21665092
2077,7678190
2078,17527777
2079,4199315
2080,27161245
2081,12715761
2082,37046707
2083,18449064
2084,6858635
2085,21651055
2086,34931412
2087,9523472
2088,24260602
2089,33991920
2090,18937968
2091,3621741
2092,36521720
2093,281591
2094,22499290
2095,19760370
2096,22375698
2097,29636433
2098,2431113
2099,6121516
2100,27158109
2101,17304105
2102,12037040
2103,15600255
2104,4673984
2105,6205360
2106,10678234
2107,4870500
2108,30618167
2109,4203029
2110,2045424
2111,7842890
2112,34396273
2113,33058780
2114,6050344
2115,5910
2116,7322165
2117,2355982
2118,10265673
2119,19291879
2120,15103673
2121,33189597
2122,28104968
2123,17630301
2124,4012281
2125,35521338
2126,37135738
2127,27057858
2128,31271936
2129,30703984
2130,31268586
2131,4513926
2132,27176054
2133,137098
2134,35226799
2135,10451678
2136,7124155
2137,25724306
2138,16946767
2139,9695139
2140,32514216
2141,26500514
2142,30175523
2143,8481858
2144,31658895
2145,30613602
2146,11715836
2147,20732940
2148,15030940
