,0
353,25067
354,2295422
355,21858321
356,18008574
357,25677383
358,18221241
359,617523
360,36077905
361,10708873
362,15411209
363,13097329
364,3240852
365,10103294
366,24446072
367,8815122
368,15938650
369,7726536
370,14564052
371,29669243
372,8388946
373,19560482
374,17912112
375,3599303
376,2439754
377,7446518
378,14433817
379,17696693
380,36737406
381,24680357
382,2032115
383,10057942
384,3997625
385,12509173
386,10069349
387,28957696
388,8545306
389,2713596
390,17694652
391,15019434
392,10361464
393,551585
394,23457512
395,22626943
396,15549539
397,23690556
398,25023303
399,14160557
400,23491665
401,122969
402,25849198
403,20482218
404,12961570
405,9992697
406,8171982
407,31918175
408,30321013
409,19753156
410,12260460
411,27541938
412,3560016
413,32850649
414,15102715
415,7999028
416,28475826
417,930486
418,30438622
419,870116
420,16581307
421,5705717
422,28814441
423,22215929
424,19879690
425,15669579
426,28177927
427,17038795
428,36157377
429,25801576
430,32893533
431,1293472
432,36041504
433,8990762
434,19499897
435,28372356
436,14587956
437,26942848
438,11710308
439,24820471
440,23404828
441,4999661
442,1831468
443,37617372
444,23300865
445,15268455
446,29283007
447,17602509
448,11547321
449,26631896
450,17857135
451,24981420
452,22567000
453,4102438
454,21780975
455,6246685
456,10422606
457,5053279
458,10206667
459,30056650
460,28827517
461,2613621
462,7756867
463,13789883
464,32418185
465,4543407
466,7461192
467,29832940
468,885500
469,34746430
470,8522425
471,36144484
472,36312281
473,15610358
474,6674877
475,23105585
476,23255635
477,12008869
478,10171962
479,17216868
480,2018928
481,21843102
482,5591848
483,36538327
484,37286701
485,32432395
486,14527632
487,20136422
488,17253927
489,8033534
490,5305557
491,7465276
492,21309755
493,1707093
494,10734524
495,24347497
496,2847105
497,35011114
498,19090475
499,4330576
500,28862350
501,37515084
502,17625288
503,28912808
504,19580034
505,33039474
506,29440078
507,27626594
508,3008801
509,10998987
510,19987609
511,13937399
512,23914919
513,11316666
514,25616728
515,14186922
516,21511752
517,25597069
518,1026006
519,36120668
520,14361880
521,16470156
522,35008307
523,25960291
524,31027243
525,35992142
526,34523542
527,20456921
528,20266308
529,23361796
530,8601348
531,34935125
532,34520348
533,26657481
534,33556252
535,5412851
536,11035669
537,29394295
538,26781341
539,22675927
540,36695664
541,35965991
542,4826203
543,4730665
544,5411190
545,605351
546,16965452
547,18368627
548,21518419
549,5808828
550,20150319
551,23709909
552,15645795
553,20241964
554,8929441
555,23740968
556,10653714
557,5594715
558,29883517
559,9610129
560,32575667
561,28214419
562,3846678
563,9590132
564,12375909
565,3888813
566,24065619
567,21049517
568,26618220
569,17003397
570,26766718
571,723078
572,2508773
573,12479023
574,33827971
575,11023700
576,24032536
577,25886359
578,33577285
579,15842503
580,25274389
581,353442
582,20228378
583,17743112
584,32722592
585,27782712
586,17114461
587,25345691
588,34351556
589,19779639
590,4250099
591,2841033
592,22742074
593,33026663
594,22657729
595,28445240
596,32930560
597,36947464
598,36695081
599,22727656
600,1040585
601,8517025
602,5054684
603,6266463
604,18562824
605,32204017
606,32686371
607,21178725
608,11758741
609,32306665
610,10226213
611,36369541
612,23078995
613,10812877
614,15558816
615,20723448
616,36005749
617,31785486
618,412898
619,23682228
620,22649591
621,14535629
622,37254597
623,19150068
624,22366875
625,28297541
626,5191887
627,2040412
628,37414441
629,9739317
630,30116875
631,8216920
632,12956184
633,5472139
634,24524178
635,35861894
636,8053171
637,11743788
638,32238972
639,4650005
640,31614084
641,2216039
642,15594986
643,2547114
644,27401484
645,6771042
646,9158272
647,5852076
648,28006140
649,19210079
650,5878011
651,4162155
652,14810273
653,18597641
654,13690931
655,14461149
656,15957707
657,25195181
658,19225097
659,9008566
660,3327589
661,15458140
662,15083095
663,15364796
664,24053118
665,34147004
666,33695633
667,2100558
668,24970662
669,20781526
670,13865599
671,22775415
672,20480040
673,6711908
674,14522840
675,9325364
676,8780942
677,27922258
678,30455766
679,26318364
680,8882429
681,24125235
682,31663169
683,18983639
684,34863623
685,29375440
686,6426194
687,7491218
688,12392747
689,15118093
690,36052619
691,9858797
692,8931072
693,30693733
694,9559960
695,3835765
696,34497457
697,25506994
698,10145929
699,18963827
700,10816396
701,24945976
702,36655023
703,1012550
704,5256391
705,18760587
706,36245336
707,8832451
708,3020871
709,33828929
710,8311847
711,12140160
712,8056170
713,2251803
714,12604779
715,3364663
716,14338985
717,27199113
718,11178770
719,22197657
720,26715032
721,34081884
722,18594844
723,31981023
724,29166391
725,22933141
726,10679259
727,15301636
728,24076641
729,20003313
730,30798587
731,35171416
732,23983178
733,2732006
734,6256238
735,5779310
736,36558612
737,2705146
738,5306537
739,28564841
740,27727159
741,12796704
742,24652529
743,8799237
744,24550166
745,22818080
746,9470764
747,11078755
748,36341788
749,26692327
750,18721995
751,22251118
752,28003283
753,5281347
754,15805465
755,37218921
756,26032975
757,28162425
758,20865446
759,19639564
760,29244009
761,14681614
762,12201389
763,12214914
764,37617506
765,21008045
766,1689657
767,31070889
768,28654699
769,8584811
770,12150112
771,37638723
772,23796486
773,18174606
774,17878606
775,6623127
776,36835317
777,32295428
778,15800094
779,36665914
780,10680991
781,4886658
782,35772203
783,12638381
784,33579816
785,18832059
786,22036203
787,25601433
788,28921738
789,37162973
790,19287476
791,33322579
792,26456438
793,27412564
794,5109399
795,12069873
796,1690194
797,1859836
798,21536628
799,28106778
800,18806522
801,16662839
802,17478484
803,12241576
804,15735285
805,1264648
806,17709125
807,35619328
808,78380
809,26252638
810,23305997
811,17116605
812,20359272
813,14258095
814,2519933
815,9967596
816,17254119
817,5035350
818,27092087
819,17226316
820,7317394
821,23054257
822,9287680
823,29534855
824,7729846
825,37221586
826,20806473
827,26329333
828,22400351
829,20969942
830,7985306
831,13527967
832,14573111
833,21991468
834,30360999
835,5790180
836,26747887
837,6625275
838,28331863
839,27774568
840,28272940
841,15299294
842,5592102
843,33073826
844,31277695
845,16930530
846,25650680
847,31268034
848,18449917
849,28583431
850,22265944
851,10732668
852,10619952
853,23782022
854,15683909
855,32808559
856,10482992
857,589084
858,32174796
859,2158292
860,29803584
861,17960337
862,33569971
863,16670187
864,14152198
865,12171278
866,2034827
867,30948972
868,26276541
869,204422
870,16352857
871,24983583
872,14229830
873,27784425
874,32945384
875,25513581
876,23978884
877,1417120
878,11732041
879,34504001
880,29851166
881,1811013
882,19110486
883,23833288
884,26432023
885,5104043
886,28986485
887,20237882
888,26549801
889,21787520
890,265717
891,4183568
892,18553116
893,34790293
894,5720643
895,35127550
896,16125618
897,31733585
898,34351241
899,15958617
900,1677753
901,607765
902,8809856
903,24770505
904,7652519
905,13878641
906,9250142
907,26305019
908,5115944
909,20442000
910,15354095
911,3264806
912,2144734
913,34920095
914,25616417
915,14969025
916,13456998
917,17755919
918,23887239
919,28768916
920,25290509
921,4093905
922,613890
923,2536383
924,21466983
925,3742840
926,1641771
927,21151969
928,23967396
929,4724963
930,25646234
931,25012010
932,26672131
933,35599251
934,23622501
935,13490243
936,12715954
937,26808560
938,15079705
939,11050399
940,36267037
941,10726932
942,11399305
943,14684390
944,5454980
945,18309548
946,2097153
947,14398680
948,19578006
949,31531483
950,23430747
951,8289287
952,35179950
953,22893477
954,29445417
955,5991368
956,24235608
957,3472313
958,35640944
959,26948539
960,29007870
961,3703608
962,10332452
963,37060335
964,37645377
965,12998013
966,28778282
967,28223077
968,26046850
969,23061031
970,21572669
971,28093171
972,10324660
973,29624494
974,16338846
975,29012486
976,14864259
977,25608883
978,8268332
979,23359588
980,28662004
981,8772308
982,2903500
983,559859
984,674788
985,27215150
986,25343351
987,22471824
988,4901864
989,7759928
990,883896
991,17407566
992,35735089
993,37173680
994,18139451
995,4049523
996,24171878
997,31011049
998,28920015
999,5383722
1000,3701023
1001,5483737
1002,25213124
1003,34915873
1004,32204574
1005,15821438
1006,16864953
1007,15454376
1008,11368332
1009,4621319
1010,8185099
1011,7412425
1012,32945679
1013,21899943
1014,26151567
1015,37008765
1016,15777136
1017,37434165
1018,6417901
1019,13112116
1020,19210156
1021,11102607
1022,12340451
1023,33699506
1024,23758702
1025,30036294
1026,36201650
1027,14246731
1028,5938951
1029,234367
1030,17218147
1031,8868507
1032,13861783
1033,25146923
1034,9807054
1035,19311606
1036,13802204
1037,36428783
1038,24327844
1039,36587389
1040,11305525
1041,4645665
1042,21609542
1043,26609161
1044,3578643
1045,9201531
1046,645439
1047,22087486
1048,8679142
1049,20027073
1050,26538312
1051,17495518
1052,7526360
1053,20930622
1054,23499587
1055,31628662
1056,22737084
1057,27082866
1058,12495520
1059,18263650
1060,13974199
1061,31866214
1062,9598364
1063,8636868
1064,543851
1065,25001919
1066,21881305
1067,7089756
1068,14359355
1069,19306370
1070,22301203
1071,10875388
1072,3265661
1073,3235447
1074,6275362
1075,24309952
1076,3981192
1077,31670465
1078,20611045
1079,26225564
1080,27393735
1081,26883141
1082,31370621
1083,5386560
1084,32897998
1085,10058965
1086,35736534
1087,32655770
1088,9528842
1089,15081975
1090,35825693
1091,884526
1092,13087046
1093,9052812
1094,37043782
1095,32035632
1096,25785125
1097,32925961
1098,9600876
1099,35632348
1100,25882560
1101,28105678
1102,33952397
1103,16841975
1104,9631099
1105,24197022
1106,5361302
1107,27022858
1108,5880410
1109,22693992
1110,91994
1111,33244136
1112,17291405
1113,30532111
1114,18623736
1115,9883014
1116,23859573
1117,13793826
1118,16475480
1119,30224702
1120,22833539
1121,20888753
1122,8203924
1123,15530455
1124,21871690
1125,31919379
1126,25696454
1127,3565238
1128,21163792
1129,13040798
1130,29657098
1131,28790149
1132,14844194
1133,24015551
1134,186018
1135,4261914
1136,26569282
1137,34038833
1138,26137984
1139,9341491
1140,23072459
1141,15221595
1142,10512274
1143,21483569
1144,719455
1145,20935955
1146,36616886
1147,11928460
1148,22414718
1149,18203476
1150,3678190
1151,26946118
1152,1082811
1153,22739181
1154,14493590
1155,17175983
1156,30182139
1157,24935372
1158,37366856
1159,3170035
1160,12592017
1161,13949780
1162,4265012
1163,36752459
1164,32780188
1165,6161433
1166,31629683
1167,1735678
1168,15432018
1169,30018118
1170,25067011
1171,4429255
1172,8141860
1173,10834339
1174,4527508
1175,7428803
1176,17405463
1177,27431046
1178,17766279
1179,23263536
1180,20875031
1181,34125653
1182,27226096
1183,6988510
1184,24991829
1185,28404409
1186,20508569
1187,1014838
1188,8578289
1189,32333160
1190,7655606
1191,6475225
1192,26427051
1193,10889144
1194,37141452
1195,29300968
1196,26100952
1197,4823461
1198,34898193
1199,34867164
1200,17116688
1201,18172508
1202,2142405
1203,25275866
1204,22482694
1205,4414102
1206,12988471
1207,25967533
1208,18126873
1209,25639010
1210,23996374
1211,12955181
1212,31119642
1213,17544900
1214,22258586
1215,9780865
1216,2742830
1217,11351690
1218,37160982
1219,30142091
1220,30831584
1221,21568603
1222,29098557
1223,36903341
1224,37024570
1225,9289742
1226,10608526
1227,3069668
1228,13131043
1229,7808358
1230,20546861
1231,25896125
1232,7491799
1233,16977242
1234,10487208
1235,7255302
1236,32486433
1237,24962138
1238,10604100
1239,32047794
1240,15660828
1241,19342858
1242,25508525
1243,25126727
1244,21482558
1245,12177238
1246,6253203
1247,15274686
1248,1502970
1249,28983292
1250,17962383
1251,24236690
1252,25731893
1253,12946097
1254,29795140
1255,23853693
1256,29231688
1257,36185318
1258,1024437
1259,13346738
1260,7069535
1261,21555423
1262,24175337
1263,6488810
1264,24870536
1265,13316308
1266,19023751
1267,22229159
1268,16824311
1269,13603415
1270,21720502
1271,13004189
1272,13383714
1273,19907798
1274,6344591
1275,20893587
1276,28248377
1277,8766495
1278,13181052
1279,9577911
1280,30205703
1281,31068257
1282,8244828
1283,21504424
1284,17197983
1285,25082387
1286,31096731
1287,24884271
1288,16341059
1289,4496319
1290,17044797
1291,25256318
1292,8513262
1293,2919545
1294,2515856
1295,15097243
1296,35928468
1297,26402687
1298,26278664
1299,9069557
1300,28508705
1301,18529211
1302,7079655
1303,16264100
1304,4976454
1305,31636686
1306,23504773
1307,21366711
1308,35198176
1309,2750655
1310,7789327
1311,13038729
1312,25730595
1313,1952192
1314,32313431
1315,21825660
1316,11635182
1317,34211308
1318,33830362
1319,1378983
1320,9828212
1321,17994860
1322,2416974
1323,4734714
1324,28039266
1325,20181855
1326,9439474
1327,36736611
1328,21645330
1329,27210725
1330,4733998
1331,21472123
1332,4638979
1333,25617421
1334,16346543
1335,30107559
1336,35358393
1337,18764893
1338,15425993
1339,1849530
1340,2238257
1341,12482567
1342,34654464
1343,29446859
1344,2736072
1345,15825316
1346,30586808
1347,24127436
1348,19399965
1349,3003185
1350,10784001
1351,1777033
1352,35425371
1353,11734443
1354,719010
1355,29808295
1356,23146431
1357,9997881
1358,11751704
1359,1463538
1360,16198190
1361,3639056
1362,33724285
1363,2995390
1364,26495418
1365,15831427
1366,15075327
1367,3324726
1368,9166729
1369,2377463
1370,5983928
1371,23011219
1372,31568086
1373,37165413
1374,5350588
1375,36089209
1376,12829643
1377,17833700
1378,5243280
1379,2123605
1380,21669811
1381,16375953
1382,14291932
1383,30086955
1384,16272814
1385,4373027
1386,19240926
1387,32720910
1388,3533704
1389,18243855
1390,18653486
1391,19805634
1392,2017994
1393,6049014
1394,24331834
1395,1526747
1396,18127780
1397,16306215
1398,20528402
1399,4000320
1400,21522241
1401,29966611
1402,11839018
1403,24753485
1404,377746
1405,5046011
1406,12008842
1407,30562641
1408,4101402
1409,33078877
1410,19568032
1411,17077474
1412,18741921
1413,18347123
1414,34878150
1415,25456021
1416,36293763
1417,29969955
1418,4275416
1419,26491122
1420,207174
1421,4283025
1422,25622391
1423,22721189
1424,28586383
1425,22669601
1426,17728486
1427,11246999
1428,16405750
1429,15018330
1430,25087184
1431,13912209
1432,30095362
1433,15645282
1434,8364133
1435,21098988
1436,2897742
1437,23563832
1438,2576038
1439,4066469
1440,37561192
1441,15334757
1442,8372329
1443,1555141
1444,13344423
1445,5172438
1446,9776260
1447,30962482
1448,16089128
1449,4142298
1450,21650306
1451,17582392
1452,19963162
1453,21625859
1454,3189167
1455,28816256
1456,14214380
1457,30108323
1458,7194793
1459,17781842
1460,26993077
1461,21601096
1462,9160986
1463,14534438
1464,3853153
1465,17478721
1466,18400623
1467,23238929
1468,11390319
1469,20697496
1470,8196766
1471,21325886
1472,36566896
1473,10586263
1474,29895237
1475,13919784
1476,3591225
1477,9951159
1478,20754620
1479,5224104
1480,33787251
1481,11651913
1482,18459151
1483,1412161
1484,19509839
1485,28444706
1486,19978781
1487,17615674
1488,5061156
1489,26983174
1490,16922201
1491,20171184
1492,3202762
1493,8012609
1494,16689255
1495,3444478
1496,22071722
1497,6966445
1498,9014206
1499,35818468
1500,3237606
1501,18976937
1502,20773744
1503,31842614
1504,1992365
1505,8763558
1506,36120344
1507,8293645
1508,31719435
1509,36647765
1510,22725433
1511,19501593
1512,480280
1513,12826888
1514,2453714
1515,8265701
1516,694646
1517,27392251
1518,8140949
1519,28938883
1520,24328206
1521,26341350
1522,21623463
1523,24217759
1524,35459166
1525,33901058
1526,13665677
1527,16252360
1528,18717364
1529,18430720
1530,21209489
1531,15694481
1532,30764674
1533,19424011
1534,1947138
1535,34808175
1536,32499265
1537,29143010
1538,23259874
1539,8894037
1540,18491654
1541,26143087
1542,8891933
1543,6736962
1544,4950546
1545,20015076
1546,1938186
1547,18869490
1548,8539527
1549,33644410
1550,1283778
1551,19871592
1552,17395406
1553,10907109
1554,37268007
1555,20523686
1556,4741371
1557,37501058
1558,5991351
1559,14582804
1560,10984525
1561,1896675
1562,30737115
1563,16776331
1564,13518585
1565,28399066
1566,22750371
1567,13276875
1568,32985588
1569,35746747
1570,29821736
1571,15809906
1572,14833895
1573,4066513
1574,33371798
1575,18113809
1576,37545641
1577,21863699
1578,12401244
1579,32305496
1580,18458746
1581,5440978
1582,8832197
1583,36606665
1584,17145258
1585,31643374
1586,26525560
1587,12024538
1588,36655980
1589,4356330
1590,27739698
1591,31352801
1592,37244985
1593,36083253
1594,12665078
1595,22750385
1596,19742489
1597,24148033
1598,24667239
1599,104465
1600,13701515
1601,12558294
1602,4775118
1603,28622946
1604,4363350
1605,6393758
1606,15004891
1607,1975046
1608,8398404
1609,20373671
1610,18036380
1611,2124072
1612,31520916
1613,19619415
1614,28097274
1615,23529966
1616,17919116
1617,26597338
1618,6410032
1619,30966405
1620,16846855
1621,25406491
1622,34420547
1623,9563804
1624,2293790
1625,17676516
1626,31976398
1627,19116238
1628,17111504
1629,4408197
1630,35285136
1631,4921944
1632,15119827
1633,23728188
1634,21482329
1635,21492931
1636,1379827
1637,22456211
1638,7034269
1639,31692674
1640,10675269
1641,36046800
1642,11496466
1643,1260914
1644,28052529
1645,3350376
1646,2487246
1647,33949815
1648,25376123
1649,15307503
1650,27613760
1651,35971809
1652,22763656
1653,32012793
1654,328816
1655,2461012
1656,25323757
1657,23696587
1658,36618409
1659,2162399
1660,10255421
1661,25535353
1662,19633239
1663,5268042
1664,14003466
1665,36479447
1666,25791550
1667,33943533
1668,29032649
1669,19768114
1670,6163951
1671,22262276
1672,10847872
1673,9734610
1674,7275530
1675,28033489
1676,26681202
1677,29548522
1678,27035904
1679,36481419
1680,10384068
1681,14420159
1682,11635170
1683,33078737
1684,6063457
1685,35432689
1686,20210019
1687,20335418
1688,4156785
1689,3480675
1690,37609761
1691,2177578
1692,9472764
1693,11083080
1694,13810743
1695,35856202
1696,28063391
1697,12533577
1698,27228388
1699,28588015
1700,17771293
1701,22948444
1702,20794886
1703,2550620
1704,20724093
1705,35690848
1706,26219214
1707,12401121
1708,31584054
1709,14301933
1710,23025700
1711,31453940
1712,21842529
1713,14759189
1714,7885634
1715,12606611
1716,33797948
1717,32865879
1718,12678619
1719,19566667
1720,32038889
1721,34446050
1722,22227479
1723,16672081
1724,17773783
1725,30441904
1726,3196403
1727,16757500
1728,9263122
1729,985431
1730,29867477
1731,13523706
1732,22517113
1733,27834062
1734,34437006
1735,385080
1736,16604382
1737,12433331
1738,19837843
1739,15866842
1740,10718758
1741,6014257
1742,30663576
1743,18847455
1744,20448737
1745,12722931
1746,33778237
1747,7490432
1748,3642081
1749,2149420
1750,17705116
1751,15504766
1752,5781982
1753,33388194
1754,36807854
1755,20074040
1756,10575466
1757,10758497
1758,5955046
1759,2626823
1760,32018270
1761,27595093
1762,29191811
1763,24210610
1764,4450436
1765,25669715
1766,36952385
1767,4748937
1768,28828687
1769,11211087
1770,33520097
1771,15854818
1772,32479442
1773,8174182
1774,27471824
1775,11515165
1776,5256067
1777,2922699
1778,18976230
1779,13649868
1780,14495490
1781,24789320
1782,20976472
1783,12103018
1784,15981582
1785,19989660
1786,8541514
1787,33689166
1788,14204982
1789,32180316
1790,29814771
1791,16055157
1792,22039781
1793,29718095
1794,32514085
1795,37051179
1796,25669885
1797,8992850
1798,25741711
1799,31799864
1800,286996
1801,5324603
1802,21189079
1803,10861209
1804,8738338
1805,1522180
1806,6947707
1807,29615315
1808,20093286
1809,4348214
1810,28543076
1811,10428807
1812,11139725
1813,36857649
1814,22090768
1815,28261457
1816,5930452
1817,19914089
1818,4844682
1819,7586782
1820,30622391
1821,37646528
1822,6676426
1823,564366
1824,21766817
1825,2293541
1826,7767462
1827,4254681
1828,18450542
1829,8082450
1830,25618261
1831,21948198
1832,1599608
1833,16016758
1834,16815865
1835,9859766
1836,31588989
1837,29962854
1838,4328833
1839,1406370
1840,7616905
1841,19021877
1842,28760282
1843,944075
1844,29358089
1845,27963701
1846,23071241
1847,34148628
1848,28407966
1849,23124048
1850,1270515
1851,36101768
1852,37629239
1853,2321491
1854,11299113
1855,18729701
1856,1081670
1857,11117346
1858,27887247
1859,26209604
1860,20228525
1861,13126246
1862,23857293
1863,3632841
1864,36646677
1865,31036497
1866,22197089
1867,3311702
1868,27060520
1869,29656011
1870,9782397
1871,5982975
1872,10768069
1873,24732323
1874,9174481
1875,1368321
1876,15830854
1877,21144203
1878,20046983
1879,30335007
1880,19087435
1881,1319981
1882,9317209
1883,3304603
1884,32215043
1885,27115961
1886,24041485
1887,16776969
1888,35641283
1889,28841993
1890,33611144
1891,27672794
1892,3429762
1893,4653078
1894,2131587
1895,15567918
1896,30779486
1897,33877780
1898,6500532
1899,16645239
1900,32099541
1901,5669432
1902,36809222
1903,3412953
1904,26392239
1905,36503797
1906,18659619
1907,24051735
1908,26690628
1909,5610426
1910,7162032
1911,24182477
1912,26196546
1913,27338823
1914,14294634
1915,18137242
1916,6768628
1917,1256026
1918,8020431
1919,7811332
1920,14070148
1921,20708953
1922,9042702
1923,1931381
1924,22016820
1925,19410541
1926,24971539
1927,28010649
1928,35804538
1929,37104436
1930,11352210
1931,12856387
1932,22398049
1933,29602385
1934,10405479
1935,1777346
1936,32108595
1937,24882469
1938,2342223
1939,17759640
1940,7850979
1941,8576032
1942,28249999
1943,8783477
1944,28367261
1945,5420471
1946,9795904
1947,14614951
1948,21183446
1949,11822127
1950,32210717
1951,22289084
1952,35052934
1953,22016798
1954,1290727
1955,2692832
1956,7931445
1957,19129941
1958,34105670
1959,5574579
1960,28970401
1961,2094111
1962,17838993
1963,9994770
1964,11895023
1965,18710699
1966,14255204
1967,21848359
1968,19036920
1969,13668341
1970,17154097
1971,2172198
1972,19312344
1973,3820470
1974,7135506
1975,10337724
1976,23555517
1977,5317971
1978,10210067
1979,12261234
1980,7030153
1981,7348226
1982,26495980
1983,7524323
1984,36121065
1985,21748994
1986,28650943
1987,3442730
1988,12790156
1989,7931522
1990,19660657
1991,5041447
1992,2275136
1993,37124037
1994,18260604
1995,8681333
1996,24047516
1997,5623433
1998,18387138
1999,20286925
2000,14972173
2001,17123788
2002,9543559
2003,24643370
2004,2411018
2005,31016037
2006,14700353
2007,7774401
2008,603530
2009,11349856
2010,14483468
2011,2162268
2012,7309384
2013,31610274
2014,8073654
2015,12797142
2016,4207151
2017,23737167
2018,31426847
2019,2980158
2020,1896441
2021,8440565
2022,498768
2023,31174100
2024,7142449
2025,29225188
2026,3791925
2027,23103751
2028,33911655
2029,35747793
2030,15524453
2031,402291
2032,13106869
2033,8713864
2034,2383821
2035,4684183
2036,18532437
2037,33949356
2038,28546603
2039,25139277
2040,9074728
2041,28998585
2042,34471294
2043,15119940
2044,20494884
2045,28621229
2046,3538050
2047,1813754
2048,35667559
2049,9378113
2050,3598173
2051,31849040
2052,20980824
2053,2961854
2054,15362857
2055,1819768
2056,36893152
2057,13087825
2058,6654124
2059,15353398
2060,1125172
2061,33720780
2062,34140149
2063,1982335
2064,25662610
2065,26184838
2066,15861088
2067,32009316
2068,26584073
2069,17481852
2070,25032924
2071,28870002
2072,33190933
2073,2076853
2074,21398021
2075,33794019
2076,24716020
2077,23753327
2078,19093592
2079,18981425
2080,31497638
2081,34288083
2082,18920556
2083,20415513
2084,8812451
2085,15474613
2086,36062705
2087,10602339
2088,13786715
2089,25231355
2090,18535741
2091,10581408
2092,28625356
2093,15093833
2094,15403601
2095,22013191
2096,13845648
2097,3722642
2098,12694730
2099,14240343
2100,14791170
2101,12949638
2102,23141699
2103,34449219
2104,29517012
2105,33207257
2106,2869250
2107,4465406
2108,32938312
2109,33460224
2110,32350736
2111,10703076
2112,33121081
2113,33176936
2114,22754625
2115,3959066
2116,36167859
2117,2851827
2118,17780392
2119,27091949
2120,297678
2121,28137490
2122,3878155
2123,23884645
2124,8297067
2125,19463832
2126,16988673
2127,35529919
2128,17520060
2129,34798135
2130,3471123
2131,21004185
2132,29448659
2133,15518906
2134,5297392
2135,13964394
2136,22372882
2137,16667248
2138,20606013
2139,26072732
2140,23961809
2141,9887761
2142,32665974
2143,8474353
2144,31534949
2145,30167268
2146,19572774
2147,18599174
2148,33752077
